"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.723880300E-2,-8.957169056E-1,2.868490219E-1,-1.154768944E0
1.012561990E-1,-9.079371691E-1,3.123853207E-1,-1.059190750E0
1.052735950E-1,-8.997598886E-1,3.581109047E-1,-9.345464706E-1
1.092909910E-1,-8.399969339E-1,4.028363228E-1,-8.364419937E-1
1.133083870E-1,-7.622052431E-1,4.175195694E-1,-7.257299423E-1
1.173257830E-1,-6.350084543E-1,4.264142513E-1,-6.153717041E-1
1.213431780E-1,-5.236899853E-1,4.161550999E-1,-5.156087875E-1
1.253605740E-1,-4.879726171E-1,3.898794651E-1,-3.774223328E-1
1.293779700E-1,-4.711853266E-1,3.892850876E-1,-1.927433014E-1
1.333953660E-1,-4.263175726E-1,4.109294415E-1,3.002166748E-3
1.374127620E-1,-3.516597748E-1,4.493227005E-1,1.828298569E-1
1.414301580E-1,-2.842087746E-1,5.174965858E-1,3.368368149E-1
1.454475530E-1,-1.977711916E-1,5.776512623E-1,4.804697037E-1
1.494649490E-1,-1.177922487E-1,6.024250984E-1,5.710201263E-1
1.534823450E-1,-5.517864227E-2,6.093645096E-1,5.992174149E-1
1.574997410E-1,4.861354828E-3,5.898735523E-1,6.158304214E-1
1.615171370E-1,2.777290344E-2,5.632419586E-1,5.865745544E-1
1.655345330E-1,5.373930931E-2,5.158698559E-1,5.127582550E-1
1.695519280E-1,6.617832184E-2,4.275476933E-1,4.024982452E-1
1.735693240E-1,1.024553776E-1,3.088765144E-1,3.771038055E-1
1.775867200E-1,1.528630257E-1,2.116842270E-1,3.734998703E-1
1.816041160E-1,2.174059153E-1,1.189892292E-1,3.863449097E-1
1.856215120E-1,2.237701416E-1,7.459950447E-2,4.012384415E-1
1.896389080E-1,1.616584063E-1,3.518509865E-2,4.180727005E-1
1.936563030E-1,3.704512119E-2,9.776115417E-3,4.321136475E-1
1.976736990E-1,-6.524324417E-2,9.242773056E-3,4.947767258E-1
2.016910950E-1,-1.815510988E-1,-3.742980957E-2,5.582704544E-1
2.057084910E-1,-2.491092682E-1,-1.062393188E-1,6.204166412E-1
2.097258870E-1,-3.092765808E-1,-1.948518753E-1,6.907758713E-1
2.137432830E-1,-3.696315289E-1,-2.984578609E-1,7.341995239E-1
2.177606780E-1,-4.259282351E-1,-4.079489708E-1,7.772045135E-1
2.217780740E-1,-4.809229374E-1,-4.813339710E-1,8.221712112E-1
2.257954700E-1,-5.187035799E-1,-5.336489677E-1,8.713970184E-1
2.298128660E-1,-5.705411434E-1,-5.795042515E-1,8.966541290E-1
2.338302620E-1,-6.014778614E-1,-6.120474339E-1,9.054241180E-1
2.378476580E-1,-6.452343464E-1,-6.547615528E-1,9.049205780E-1
2.418650530E-1,-6.761726141E-1,-6.814615726E-1,8.646965027E-1
2.458824490E-1,-6.972167492E-1,-7.225139141E-1,8.486661911E-1
2.498998450E-1,-7.371240854E-1,-7.633256912E-1,8.444566727E-1
2.539172410E-1,-7.605425119E-1,-7.871963978E-1,8.470191956E-1
2.579346370E-1,-7.486883402E-1,-8.438341618E-1,9.643774033E-1
2.619520330E-1,-6.635541916E-1,-8.599340916E-1,1.182930946E0
2.659694280E-1,-4.955216646E-1,-8.741378784E-1,1.466022491E0
2.699868240E-1,-3.192851543E-1,-9.269073009E-1,1.775473595E0
2.740042200E-1,-1.832081079E-1,-9.994096756E-1,1.979617119E0
2.780216160E-1,-1.137256622E-1,-1.089279413E0,2.148875237E0
2.820390120E-1,-4.961597919E-2,-1.151914597E0,2.267690659E0
2.860564080E-1,-2.258968353E-2,-1.209296703E0,2.323023796E0
2.900738030E-1,-2.166616917E-2,-1.268649340E0,2.271247864E0
2.940911990E-1,-2.446568012E-2,-1.308633327E0,2.130545616E0
2.981085950E-1,-3.048443794E-2,-1.315295219E0,1.951707840E0
3.021260950E-1,-2.328026295E-2,-1.317286015E0,1.687976837E0
3.061435950E-1,-6.748771667E-2,-1.304968596E0,1.380433083E0
3.101610950E-1,-1.276906729E-1,-1.266269207E0,1.019918442E0
3.141785950E-1,-2.212591171E-1,-1.179805756E0,6.162157059E-1
3.181960950E-1,-3.224506378E-1,-1.087967157E0,2.095985413E-1
3.222135950E-1,-3.989719152E-1,-9.783086777E-1,-1.602439880E-1
3.262310950E-1,-4.145383835E-1,-8.551669121E-1,-5.674810410E-1
3.302485950E-1,-4.066933393E-1,-7.321259975E-1,-9.530839920E-1
3.342660950E-1,-3.769301176E-1,-5.587501526E-1,-1.322623253E0
3.382835950E-1,-3.499354124E-1,-3.916127682E-1,-1.636648178E0
3.423010950E-1,-3.310691118E-1,-2.226133347E-1,-1.844430923E0
3.463185950E-1,-2.803523540E-1,-6.084585190E-2,-1.928730965E0
3.503360950E-1,-1.750060320E-1,8.939266205E-2,-1.950465202E0
3.543535950E-1,-4.377555847E-2,2.211699486E-1,-1.860765457E0
3.583710950E-1,9.691798687E-2,2.989857197E-1,-1.717625618E0
3.623885950E-1,2.830789685E-1,3.017649651E-1,-1.526155472E0
3.664059910E-1,4.600622654E-1,2.438995838E-1,-1.279495239E0
3.704233870E-1,5.855481625E-1,1.490194798E-1,-1.037096024E0
3.744407830E-1,6.152530909E-1,5.074024200E-3,-7.820158005E-1
3.784581780E-1,5.977913737E-1,-1.524777412E-1,-5.543146133E-1
3.824755740E-1,5.172113776E-1,-3.145041466E-1,-3.486757278E-1
3.864929700E-1,4.290968776E-1,-5.122644901E-1,-1.882200241E-1
3.905103660E-1,3.455006480E-1,-6.558763981E-1,-3.905296326E-2
3.945277620E-1,2.548421025E-1,-8.009583950E-1,3.764057159E-2
3.985451580E-1,1.861168146E-1,-9.242930412E-1,1.447200775E-1
4.025625530E-1,1.276971102E-1,-1.043223381E0,2.560043335E-1
4.065799490E-1,8.954554796E-2,-1.165411949E0,3.290214539E-1
4.105973450E-1,5.791544914E-2,-1.312600851E0,3.454246521E-1
4.146147410E-1,2.148222923E-2,-1.409061074E0,2.941055298E-1
4.186321370E-1,6.737530231E-3,-1.488658190E0,2.279405594E-1
4.226495330E-1,-2.802729607E-3,-1.589801311E0,1.353044510E-1
4.266669280E-1,-2.373689413E-2,-1.645856142E0,-7.294654846E-3
4.306843240E-1,-7.943457365E-2,-1.650034189E0,-1.946811676E-1
4.347017200E-1,-9.148335457E-2,-1.657261133E0,-4.193925858E-1
4.387191160E-1,-9.867328405E-2,-1.683917642E0,-6.479911804E-1
4.427365120E-1,-1.085923910E-1,-1.689207315E0,-8.734912872E-1
4.467539080E-1,-1.191459894E-1,-1.637395382E0,-1.100844383E0
4.507713030E-1,-8.550983667E-2,-1.573609233E0,-1.349205971E0
4.547886990E-1,-4.857045412E-2,-1.468974352E0,-1.582993507E0
4.588060950E-1,-1.342296600E-2,-1.363886118E0,-1.845192909E0
4.628234910E-1,1.973408461E-2,-1.246061087E0,-2.026581764E0
4.668408870E-1,3.426837921E-2,-1.103492141E0,-2.215818405E0
4.708582830E-1,6.580299139E-2,-9.478085041E-1,-2.360799789E0
4.748756780E-1,1.046240926E-1,-8.142862320E-1,-2.538022041E0
4.788930740E-1,1.862608194E-1,-6.784486771E-1,-2.718892097E0
4.829104700E-1,2.843056321E-1,-5.633611679E-1,-2.877496719E0
4.869278660E-1,3.486886621E-1,-4.757263660E-1,-3.018884182E0
4.909452620E-1,3.772340417E-1,-4.172356129E-1,-3.138625145E0
4.949626580E-1,3.701450825E-1,-3.779435158E-1,-3.218008041E0
4.989800530E-1,3.560750484E-1,-3.672842979E-1,-3.271625519E0
5.029974490E-1,3.206278384E-1,-3.755323887E-1,-3.287845612E0
5.070148450E-1,2.994729280E-1,-4.076211452E-1,-3.297765732E0
5.110322410E-1,2.662272453E-1,-4.541780949E-1,-3.251475334E0
5.150496370E-1,2.396818399E-1,-4.656336308E-1,-3.168334007E0
5.190670330E-1,2.102432251E-1,-5.259139538E-1,-3.100734711E0
5.230844280E-1,1.752876639E-1,-5.589158535E-1,-2.977193356E0
5.271018240E-1,1.917355061E-1,-5.938887596E-1,-2.890645027E0
5.311192200E-1,1.855353713E-1,-6.073606014E-1,-2.793162346E0
5.351366160E-1,1.947491467E-1,-5.856800079E-1,-2.725080490E0
5.391540120E-1,2.122517228E-1,-5.793261528E-1,-2.652783871E0
5.431714080E-1,2.474896908E-1,-5.430912971E-1,-2.597656250E0
5.471888030E-1,2.574470341E-1,-5.226004124E-1,-2.547598839E0
5.512061990E-1,2.828562856E-1,-4.701848030E-1,-2.481169701E0
5.552235950E-1,3.021497428E-1,-4.552261829E-1,-2.422184944E0
5.592409910E-1,2.989454865E-1,-4.274830818E-1,-2.337298393E0
5.632583870E-1,3.115926981E-1,-3.896067142E-1,-2.250403404E0
5.672757830E-1,3.237573206E-1,-3.536844254E-1,-2.166192055E0
5.712931780E-1,3.428965807E-1,-2.982482910E-1,-2.098892212E0
5.753106260E-1,3.691698909E-1,-2.259287834E-1,-2.045941353E0
5.793281260E-1,3.955394328E-1,-1.510310173E-1,-2.019121170E0
5.833456260E-1,4.267656207E-1,-9.242868423E-2,-1.994501114E0
5.873631260E-1,4.769546390E-1,-4.989433289E-2,-1.995867729E0
5.913806260E-1,5.671286583E-1,-1.819276810E-2,-1.985094547E0
5.953981260E-1,6.730780005E-1,-1.760244370E-3,-2.014654636E0
5.994156260E-1,7.610627413E-1,4.585027695E-3,-2.027284622E0
6.034331260E-1,8.334673643E-1,-2.485084534E-2,-2.051769733E0
6.074506260E-1,8.404206634E-1,-3.962826729E-2,-2.066692352E0
6.114681260E-1,8.276358843E-1,-5.614686012E-2,-2.062719345E0
6.154856260E-1,7.954403758E-1,-7.656240463E-2,-2.040044785E0
6.195031260E-1,7.467875481E-1,-7.897377014E-2,-2.027484894E0
6.235206260E-1,6.821730137E-1,-8.229279518E-2,-1.960822105E0
6.275381260E-1,6.164289713E-1,-7.203745842E-2,-1.876172066E0
6.315556260E-1,5.690132976E-1,-5.527353287E-2,-1.795120716E0
6.355731260E-1,5.091766715E-1,-3.191876411E-2,-1.717683792E0
6.395906260E-1,4.489758909E-1,7.668018341E-3,-1.634380341E0
6.436080220E-1,3.909080625E-1,2.766156197E-2,-1.569030762E0
6.476254180E-1,3.563297391E-1,2.097082138E-2,-1.507211685E0
6.516428140E-1,3.188427091E-1,-2.173161507E-2,-1.453661919E0
6.556602100E-1,2.974694669E-1,-5.504179001E-2,-1.391650677E0
6.596776060E-1,2.632848620E-1,-8.868360519E-2,-1.344979763E0
6.636950010E-1,2.160579860E-1,-8.706068993E-2,-1.270669937E0
6.677123970E-1,1.459403187E-1,-7.906007767E-2,-1.183139801E0
6.717297930E-1,8.593287319E-2,-4.129672050E-2,-1.082338333E0
6.757471890E-1,9.284801781E-3,1.154518127E-2,-9.539880753E-1
6.797645850E-1,-6.311371922E-2,5.287694931E-2,-8.671722412E-1
6.837819810E-1,-1.173084602E-1,7.764077187E-2,-7.262859344E-1
6.877993760E-1,-1.392144263E-1,9.518933296E-2,-5.410861969E-1
6.918167720E-1,-7.173910737E-2,9.093308449E-2,-3.664712906E-1
6.958341680E-1,3.443629295E-2,1.075243950E-1,-1.713056564E-1
6.998515640E-1,1.147660613E-1,1.182150841E-1,3.253269196E-2
7.038689600E-1,2.050745189E-1,1.062974930E-1,2.521762848E-1
7.078863560E-1,2.743077278E-1,1.501994133E-1,4.423971176E-1
7.119037510E-1,3.630449176E-1,1.972599030E-1,6.295623779E-1
7.159211470E-1,4.334800243E-1,1.974940300E-1,7.708349228E-1
7.199385430E-1,5.192759037E-1,2.156643867E-1,8.759679794E-1
7.239559390E-1,5.802029371E-1,2.257599831E-1,9.974784851E-1
7.279733350E-1,6.120738387E-1,2.494320869E-1,1.080452919E0
7.319907310E-1,6.247648001E-1,2.917146683E-1,1.163112640E0
7.360081260E-1,6.090608835E-1,3.409085274E-1,1.228696823E0
7.400255220E-1,5.628589392E-1,3.900279999E-1,1.308202744E0
7.440429180E-1,5.485022068E-1,4.155395031E-1,1.406224251E0
7.480603140E-1,5.040705800E-1,4.296298027E-1,1.477360725E0
7.520777100E-1,4.918703139E-1,4.063308239E-1,1.519326210E0
7.560951060E-1,4.904403687E-1,3.674392700E-1,1.556055069E0
7.601125010E-1,4.737537503E-1,2.964122295E-1,1.601849556E0
7.641298970E-1,4.970355332E-1,1.958982944E-1,1.642328262E0
7.681472930E-1,5.412387848E-1,7.329154015E-2,1.689395905E0
7.721646890E-1,6.230375767E-1,-6.163334846E-2,1.733448982E0
7.761820850E-1,7.157672644E-1,-1.799392700E-1,1.788725853E0
7.801994810E-1,7.924649715E-1,-2.527503967E-1,1.812201500E0
7.842168760E-1,8.380603790E-1,-2.990744114E-1,1.844508171E0
7.882342720E-1,8.828378916E-1,-2.900841236E-1,1.909359932E0
7.922516680E-1,9.116368294E-1,-2.473180294E-1,2.020875931E0
7.962690640E-1,9.168324471E-1,-2.064721584E-1,2.176419258E0
8.002864600E-1,9.265676737E-1,-1.437251568E-1,2.373442650E0
8.043038560E-1,9.217931032E-1,-8.077001572E-2,2.592754364E0
8.083212510E-1,9.194319844E-1,1.095294952E-3,2.870127678E0
8.123386470E-1,9.319130778E-1,6.080365181E-2,3.176816940E0
8.163560430E-1,9.432872534E-1,7.643914223E-2,3.503308296E0
8.203734390E-1,1.011597991E0,6.428003311E-2,3.859189034E0
8.243908350E-1,1.063531637E0,2.602243423E-2,4.170631409E0
8.284082310E-1,1.093105078E0,-5.794620514E-2,4.426068306E0
8.324256260E-1,1.125107050E0,-1.617627144E-1,4.544846535E0
8.364430220E-1,1.174648285E0,-3.095835447E-1,4.561059952E0
8.404605220E-1,1.251619577E0,-5.158275366E-1,4.482395172E0
8.444780220E-1,1.265583992E0,-6.875021458E-1,4.357002258E0
8.484955220E-1,1.312231898E0,-8.773107529E-1,4.149342537E0
8.525130220E-1,1.377244711E0,-1.068520308E0,3.874090195E0
8.565305220E-1,1.366622925E0,-1.198672533E0,3.529112816E0
8.605480220E-1,1.313650131E0,-1.312808514E0,3.086032867E0
8.645655220E-1,1.232081294E0,-1.413549304E0,2.714487076E0
8.685830220E-1,1.179369211E0,-1.446418524E0,2.333118439E0
8.726005220E-1,1.138365746E0,-1.483387709E0,1.953925133E0
8.766180220E-1,1.106022000E0,-1.498459339E0,1.538828850E0
8.806355220E-1,1.050490022E0,-1.441768169E0,1.109505653E0
8.846530220E-1,1.020847321E0,-1.492509604E0,6.827602386E-1
8.886705220E-1,9.466457367E-1,-1.514297724E0,3.158292770E-1
8.926880220E-1,8.937548399E-1,-1.497627735E0,1.080894470E-2
8.967055220E-1,8.110457659E-1,-1.437762380E0,-2.898378372E-1
9.007230220E-1,7.668635249E-1,-1.287063122E0,-5.194082260E-1
9.047404700E-1,7.388725281E-1,-1.098140717E0,-7.259855270E-1
9.087578660E-1,7.240619063E-1,-8.662779331E-1,-8.620338440E-1
9.127752620E-1,7.533292770E-1,-6.153213978E-1,-9.851732254E-1
9.167926580E-1,7.931862473E-1,-3.881071806E-1,-1.043063164E0
9.208100530E-1,8.531998992E-1,-1.605917215E-1,-1.095650673E0
9.248274490E-1,9.358017445E-1,3.620946407E-2,-1.150126457E0
9.288448450E-1,9.793230891E-1,2.026314735E-1,-1.196994781E0
9.328622410E-1,1.074754953E0,3.244459629E-1,-1.231520653E0
9.368796370E-1,1.165067554E0,4.377310276E-1,-1.272863388E0
9.408970330E-1,1.241256118E0,5.186353922E-1,-1.275685310E0
9.449144280E-1,1.358912468E0,5.625944138E-1,-1.287875175E0
9.489318240E-1,1.475522041E0,6.078394651E-1,-1.275999069E0
9.529492200E-1,1.586685538E0,6.257163286E-1,-1.311704636E0
9.569666160E-1,1.678677559E0,6.165332794E-1,-1.339978218E0
9.609840120E-1,1.740037918E0,5.897692442E-1,-1.418064117E0
9.650014080E-1,1.780859232E0,5.481572151E-1,-1.498108864E0
9.690188030E-1,1.789527893E0,5.037449598E-1,-1.615899086E0
9.730361990E-1,1.766557932E0,4.543302059E-1,-1.733156204E0
9.770535950E-1,1.731245875E0,4.024635553E-1,-1.868999481E0
9.810709910E-1,1.647995949E0,3.461951017E-1,-2.013895988E0
9.850883870E-1,1.536055326E0,3.167462349E-1,-2.167853355E0
9.891057830E-1,1.400322437E0,2.928161621E-1,-2.295112133E0
9.931231780E-1,1.214447260E0,2.864871025E-1,-2.436370373E0
9.971405740E-1,1.033339500E0,3.050825596E-1,-2.567763329E0
1.001157970E0,8.497247696E-1,3.129408360E-1,-2.717999458E0
1.005175366E0,6.871807575E-1,3.103530407E-1,-2.863192081E0
1.009192762E0,5.216396451E-1,2.878906727E-1,-3.008148193E0
1.013210158E0,3.791086674E-1,2.625770569E-1,-3.121903419E0
1.017227553E0,2.233188599E-1,2.296969891E-1,-3.226058006E0
1.021244949E0,8.001887798E-2,1.988704205E-1,-3.327812672E0
1.025262345E0,-4.417956620E-2,1.677236557E-1,-3.377079010E0
1.029279741E0,-1.712451577E-1,1.599636078E-1,-3.414595604E0
1.033297137E0,-2.658866644E-1,1.372578144E-1,-3.433238029E0
1.037314533E0,-3.452455997E-1,9.947037697E-2,-3.404413223E0
1.041331928E0,-4.455234408E-1,7.754349709E-2,-3.342604637E0
1.045349324E0,-5.311000347E-1,4.484796524E-2,-3.288438797E0
1.049366720E0,-5.828465223E-1,1.544117928E-2,-3.194108486E0
1.053384116E0,-6.150909066E-1,-1.361489296E-3,-3.097905636E0
1.057401512E0,-6.253042221E-1,-3.440260887E-3,-2.999794006E0
1.061418908E0,-6.232948899E-1,-2.809166908E-3,-2.902162552E0
1.065436303E0,-6.089428663E-1,3.145074844E-2,-2.831233025E0
1.069453699E0,-5.650036931E-1,4.662823677E-2,-2.748707771E0
1.073471095E0,-5.315920115E-1,8.317327499E-2,-2.649819374E0
1.077488491E0,-4.984477460E-1,9.790861607E-2,-2.551304817E0
1.081505887E0,-4.722211361E-1,1.408635378E-1,-2.479375362E0
1.085523283E0,-4.427938461E-1,1.761381626E-1,-2.402911186E0
1.089540678E0,-4.073540568E-1,2.252410650E-1,-2.319540977E0
1.093558074E0,-3.678787053E-1,2.594250441E-1,-2.241210938E0
1.097575522E0,-3.361870050E-1,3.097730875E-1,-2.148808002E0
1.101593022E0,-3.000889421E-1,3.595224619E-1,-2.054316044E0
1.105610522E0,-2.406468987E-1,3.944426775E-1,-1.969682693E0
1.109628022E0,-1.868588030E-1,4.457811117E-1,-1.909213066E0
1.113645522E0,-1.918794960E-1,4.943468571E-1,-1.805985451E0
1.117663022E0,-2.418021560E-1,5.284463167E-1,-1.729405880E0
1.121680522E0,-3.250572085E-1,5.529906750E-1,-1.665070057E0
1.125698022E0,-4.301089048E-1,5.800106525E-1,-1.579534531E0
1.129715522E0,-5.695720315E-1,6.166353226E-1,-1.480035782E0
1.133733022E0,-7.440380454E-1,6.365939379E-1,-1.371410370E0
1.137750522E0,-8.892923594E-1,6.396980286E-1,-1.279902458E0
1.141768022E0,-9.982112646E-1,6.450573206E-1,-1.200670242E0
1.145785522E0,-1.066105247E0,6.477603912E-1,-1.109778404E0
1.149803022E0,-1.148145914E0,6.476489305E-1,-1.031106949E0
1.153820522E0,-1.230097890E0,6.493592262E-1,-9.192342758E-1
1.157838022E0,-1.290430427E0,6.407235861E-1,-8.530015945E-1
1.161855522E0,-1.283353209E0,5.907107592E-1,-7.725591660E-1
1.165872918E0,-1.218032360E0,5.567344427E-1,-7.137460709E-1
1.169890314E0,-1.100954175E0,5.220730305E-1,-6.788682938E-1
1.173907710E0,-9.840089083E-1,4.723701477E-1,-5.890579224E-1
1.177925106E0,-8.594151735E-1,4.436509609E-1,-5.065975189E-1
1.181942501E0,-7.338635325E-1,4.025474787E-1,-4.123840332E-1
1.185959897E0,-6.597799659E-1,3.802380562E-1,-3.351221085E-1
1.189977293E0,-5.868206024E-1,3.839408159E-1,-2.031631470E-1
1.193994689E0,-5.143766403E-1,3.946725130E-1,-6.686019897E-2
1.198012085E0,-3.656286299E-1,4.099389315E-1,9.288787842E-2
1.202029481E0,-2.098745853E-1,4.727311134E-1,2.378005981E-1
1.206046876E0,-1.454681456E-1,5.350793600E-1,4.109144211E-1
1.210064272E0,-1.752093285E-1,6.137558222E-1,5.691547394E-1
1.214081668E0,-2.416613251E-1,6.922198534E-1,7.005996704E-1
1.218099064E0,-2.921141088E-1,8.136057854E-1,8.244190216E-1
1.222116460E0,-3.146660924E-1,9.397366047E-1,9.239063263E-1
1.226133856E0,-3.357646465E-1,1.070802331E0,9.871768951E-1
1.230151251E0,-3.629119992E-1,1.202052712E0,1.052546501E0
1.234168647E0,-4.297255576E-1,1.324083328E0,1.115212440E0
1.238186043E0,-4.811588824E-1,1.394055247E0,1.189495087E0
1.242203439E0,-4.739662409E-1,1.428731680E0,1.287327766E0
1.246220835E0,-4.158905745E-1,1.440080166E0,1.375223160E0
1.250238231E0,-3.432226777E-1,1.420792937E0,1.462804794E0
1.254255626E0,-2.709003687E-1,1.378073931E0,1.557237625E0
1.258273022E0,-1.996319294E-1,1.316467881E0,1.696739197E0
1.262290418E0,-1.826399267E-1,1.219267368E0,1.840563774E0
1.266307814E0,-1.510316730E-1,1.134163618E0,1.931407928E0
1.270325210E0,-7.639625669E-2,1.058881998E0,2.000444412E0
1.274342606E0,-6.567299366E-3,9.934238195E-1,2.050124168E0
1.278360001E0,8.584052324E-3,9.139304161E-1,2.085280418E0
1.282377397E0,-4.161745310E-3,8.682870865E-1,2.141766548E0
1.286394793E0,-3.954222798E-2,8.183077574E-1,2.193240166E0
1.290412189E0,-7.575353980E-2,8.093537092E-1,2.256439209E0
1.294429585E0,-8.166292310E-2,8.220658302E-1,2.300312042E0
1.298446981E0,-8.814659715E-2,8.326390982E-1,2.336846352E0
1.302464376E0,-1.239627898E-1,8.530377150E-1,2.375607491E0
1.306481772E0,-1.889378130E-1,8.402507305E-1,2.445250511E0
1.310499168E0,-2.735071182E-1,8.303037882E-1,2.471632004E0
1.314516564E0,-3.445260525E-1,8.209205866E-1,2.505008698E0
1.318533960E0,-5.238624811E-1,7.714194059E-1,2.590744019E0
1.322551356E0,-6.251732111E-1,7.175893784E-1,2.623623848E0
1.326568751E0,-6.490387321E-1,6.667301655E-1,2.606179237E0
1.330586147E0,-6.317927837E-1,6.140376329E-1,2.612591743E0
1.334603543E0,-6.025398970E-1,5.212018490E-1,2.640416145E0
1.338620939E0,-5.973713994E-1,3.907583952E-1,2.689581871E0
1.342638335E0,-5.518130064E-1,2.610101700E-1,2.750483513E0
1.346655783E0,-4.683044255E-1,1.341965199E-1,2.830289841E0
1.350673283E0,-4.371824861E-1,4.109764099E-2,2.945725441E0
1.354690783E0,-4.052812755E-1,-6.391394138E-2,2.994037628E0
1.358708283E0,-3.218099475E-1,-1.261482239E-1,2.987435341E0
1.362725783E0,-3.008415997E-1,-1.959905624E-1,3.004925728E0
1.366743283E0,-2.725105882E-1,-2.760167122E-1,2.979599953E0
1.370760783E0,-2.463399768E-1,-3.640816212E-1,2.947448730E0
1.374778283E0,-2.221235037E-1,-4.482625723E-1,2.887002945E0
1.378795783E0,-2.379666269E-1,-5.334333181E-1,2.788796425E0
1.382813283E0,-2.436314970E-1,-6.267358065E-1,2.650542259E0
1.386830783E0,-3.107772470E-1,-6.971855164E-1,2.498638153E0
1.390848283E0,-3.722401559E-1,-7.639600039E-1,2.318782806E0
1.394865783E0,-4.279305935E-1,-7.912483215E-1,2.137323380E0
1.398883283E0,-4.343372285E-1,-8.004962802E-1,1.970949173E0
1.402900783E0,-4.298130572E-1,-7.774517536E-1,1.783778191E0
1.406918283E0,-4.383336604E-1,-7.555667162E-1,1.594960213E0
1.410935783E0,-4.481495023E-1,-7.178662419E-1,1.416399002E0
1.414953231E0,-4.358740151E-1,-7.049392462E-1,1.233721733E0
1.418970626E0,-4.354569316E-1,-6.996784210E-1,1.089886665E0
1.422988022E0,-3.447497785E-1,-6.706932187E-1,9.369688034E-1
1.427005418E0,-3.651041389E-1,-7.255138159E-1,9.302492142E-1
1.431022814E0,-3.554820418E-1,-7.754812241E-1,8.758344650E-1
1.435040210E0,-2.994483709E-1,-7.964897156E-1,8.168268204E-1
1.439057606E0,-2.520820200E-1,-8.222332001E-1,8.058204651E-1
1.443075001E0,-2.156208605E-1,-8.167842627E-1,7.757883072E-1
1.447092397E0,-1.924312711E-1,-8.113448620E-1,7.339658737E-1
1.451109793E0,-1.631008983E-1,-7.894487977E-1,6.660938263E-1
1.455127189E0,-1.225980967E-1,-7.749004364E-1,6.032781601E-1
1.459144585E0,-8.481284976E-2,-7.654192448E-1,5.240163803E-1
1.463161981E0,-5.879119039E-2,-7.896103859E-1,4.378900528E-1
1.467179376E0,-4.650643468E-2,-8.234289885E-1,3.162279129E-1
1.471196772E0,2.528011799E-3,-8.525397778E-1,2.212276459E-1
1.475214168E0,2.624055743E-2,-8.984378576E-1,1.169643402E-1
1.479231564E0,3.918731213E-2,-9.396179914E-1,3.458976746E-3
1.483248960E0,5.355623364E-2,-9.593101740E-1,-1.049566269E-1
1.487266356E0,5.786255002E-2,-9.887998700E-1,-2.154674530E-1
1.491283751E0,5.736589432E-2,-1.032777548E0,-3.854322433E-1
1.495301147E0,1.950335503E-2,-1.036325216E0,-5.717296600E-1
1.499318543E0,-1.668804884E-2,-1.075884938E0,-8.006496429E-1
1.503335939E0,-3.915333748E-2,-1.082229853E0,-1.019514084E0
1.507353335E0,1.480340958E-3,-1.103123665E0,-1.178166389E0
1.511370731E0,3.000181913E-2,-1.128909111E0,-1.367523193E0
1.515388126E0,9.506672621E-2,-1.166473150E0,-1.549245834E0
1.519405522E0,1.477116346E-1,-1.232336521E0,-1.747231483E0
1.523422918E0,1.682269573E-1,-1.290488482E0,-1.961425781E0
1.527440314E0,1.543110609E-1,-1.328798056E0,-2.191822052E0
1.531457710E0,1.066438258E-1,-1.349620581E0,-2.400196075E0
1.535475106E0,6.397983432E-2,-1.307377815E0,-2.579496384E0
1.539492501E0,1.016792655E-2,-1.252498150E0,-2.698760033E0
1.543509897E0,-3.557774425E-2,-1.151519060E0,-2.801161289E0
1.547527293E0,-1.020889580E-1,-1.033208489E0,-2.855687618E0
1.551544689E0,-1.465933770E-1,-9.074203968E-1,-2.876749516E0
1.555562085E0,-2.007355988E-1,-8.124791980E-1,-2.888293266E0
1.559579481E0,-2.313272059E-1,-7.388278842E-1,-2.849707603E0
1.563596876E0,-2.412072271E-1,-6.698366404E-1,-2.873375893E0
1.567614272E0,-2.378609926E-1,-6.197868586E-1,-2.897011757E0
1.571631668E0,-2.500644028E-1,-5.816474557E-1,-2.915808201E0
1.575649064E0,-2.536789477E-1,-5.554578304E-1,-2.917828560E0
1.579666460E0,-2.292123884E-1,-5.199986696E-1,-2.917419910E0
1.583683856E0,-2.214820385E-1,-4.849807024E-1,-2.919369698E0
1.587701251E0,-2.648056149E-1,-4.863263369E-1,-2.964330673E0
