"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.741559890E-1,3.211780600E1,1.189484450E2,0.000000000E0,0.000000000E0,0.000000000E0,1.000000000E2,0.000000000E0
4.864533330E-1,3.211780600E1,1.189484450E2,0.000000000E0,0.000000000E0,0.000000000E0,1.000000000E2,0.000000000E0
2.099589218E0,3.211675800E1,1.189492140E2,0.000000000E0,0.000000000E0,0.000000000E0,5.921254349E1,0.000000000E0
2.322436926E0,3.211667151E1,1.189492602E2,4.630504489E1,1.120000005E0,2.186999969E2,2.749077606E1,4.751419449E1
3.317738592E0,3.211669094E1,1.189491996E2,3.002470394E1,1.159999967E0,1.488999939E2,1.697811508E1,2.867165184E1
4.313591769E0,3.211668590E1,1.189492738E2,2.053775245E1,1.309999943E0,1.416999969E2,1.254926395E1,1.954258347E1
5.313920623E0,3.211667661E1,1.189492702E2,1.629922226E1,1.299999952E0,1.563999939E2,1.151921463E1,1.745999718E1
6.310470310E0,3.211664793E1,1.189493034E2,2.587663495E1,1.370000005E0,1.526000061E2,1.052040863E1,1.608816147E1
7.309351299E0,3.211659886E1,1.189493399E2,3.252162647E1,1.409999967E0,1.593999939E2,9.985089302E0,1.581283283E1
8.312387861E0,3.211657291E1,1.189492991E2,1.255961866E1,1.220000029E0,1.521000061E2,2.357780075E1,4.885995102E1
9.308835986E0,3.211654141E1,1.189493149E2,3.635998457E1,1.090000033E0,1.450000000E2,1.117169857E1,2.131547737E1
9.609280413E0,3.211655757E1,1.189493622E2,4.416423837E1,1.149999976E0,1.500000000E2,8.388113976E0,1.819970703E1
1.062037541E1,3.211657066E1,1.189493663E2,4.447809121E1,1.460000038E0,1.325000000E2,5.359992504E0,1.181512165E1
1.160651260E1,3.211656960E1,1.189493786E2,4.238295514E1,1.570000052E0,1.306000061E2,4.286984921E0,8.745031357E0
1.260820239E1,3.211656711E1,1.189493879E2,3.846122788E1,1.169999957E0,1.325000000E2,3.790092468E0,7.059619904E0
1.360845333E1,3.211656657E1,1.189493905E2,3.347611069E1,1.360000014E0,1.356999969E2,3.790092468E0,6.351487637E0
1.461001145E1,3.211655540E1,1.189493810E2,2.570475978E1,8.700000048E-1,1.586000061E2,3.790092468E0,6.307185173E0
1.561036437E1,3.211655659E1,1.189493848E2,1.724881676E1,1.070000052E0,1.306000061E2,3.790092468E0,5.339760780E0
1.660838531E1,3.211655214E1,1.189493944E2,1.714385710E1,1.549999952E0,1.209000015E2,3.790092468E0,4.644656658E0
1.760779801E1,3.211654649E1,1.189494032E2,1.747999924E1,1.399999976E0,1.378999939E2,3.790092468E0,4.278179169E0
1.861180442E1,3.211653960E1,1.189494108E2,1.703641881E1,1.289999962E0,1.280000000E2,3.790092468E0,4.192769527E0
1.960705822E1,3.211653662E1,1.189494155E2,1.642226195E1,8.299999833E-1,1.248000031E2,3.790092468E0,3.443752766E0
2.060794359E1,3.211653709E1,1.189494229E2,1.456591480E1,1.340000033E0,1.003000031E2,3.790092468E0,3.119286299E0
2.160899025E1,3.211653898E1,1.189494299E2,1.439212778E1,9.900000095E-1,8.430000305E1,3.790092468E0,3.096587658E0
2.260741338E1,3.211654211E1,1.189494390E2,1.379127271E1,1.220000029E0,8.090000153E1,3.790092468E0,3.091094494E0
2.360793296E1,3.211654868E1,1.189494512E2,1.356004290E1,1.470000029E0,6.880000305E1,3.790092468E0,3.126658440E0
2.460805010E1,3.211655546E1,1.189494636E2,1.349488919E1,1.169999957E0,7.030000305E1,3.790092468E0,3.108835459E0
2.560598801E1,3.211656384E1,1.189494762E2,1.197545319E1,1.169999957E0,7.359999847E1,3.790092468E0,3.319273233E0
2.661031067E1,3.211657246E1,1.189494882E2,1.025731971E1,1.129999995E0,7.409999847E1,3.790092468E0,2.806574583E0
2.760708921E1,3.211658258E1,1.189495008E2,8.772523951E0,1.179999948E0,7.030000305E1,3.790092468E0,2.950430155E0
2.860747988E1,3.211658901E1,1.189495130E2,8.652469423E0,1.169999957E0,7.519999695E1,3.790092468E0,3.186706305E0
2.960740994E1,3.211659294E1,1.189495245E2,8.513522012E0,1.149999976E0,7.719999695E1,3.790092468E0,3.020892859E0
3.060933343E1,3.211659810E1,1.189495378E2,8.102232187E0,1.309999943E0,7.150000000E1,3.790092468E0,3.067635298E0
3.160764952E1,3.211660471E1,1.189495511E2,7.684993900E0,1.200000048E0,7.230000305E1,3.790092468E0,3.192443371E0
3.260685546E1,3.211661169E1,1.189495628E2,7.074432575E0,1.129999995E0,6.029999924E1,3.790092468E0,2.923182726E0
3.360778400E1,3.211661966E1,1.189495744E2,8.277808275E0,1.220000029E0,6.400000000E1,3.790092468E0,3.001138449E0
3.460788957E1,3.211662908E1,1.189495895E2,8.420413846E0,1.590000033E0,5.840000153E1,3.790092468E0,2.979144573E0
3.560749144E1,3.211663663E1,1.189496017E2,7.625800639E0,1.250000000E0,6.120000076E1,3.790092468E0,2.802456379E0
3.660687530E1,3.211663923E1,1.189496125E2,6.916052438E0,1.029999971E0,8.169999695E1,3.790092468E0,2.639759064E0
3.760850686E1,3.211664320E1,1.189496232E2,7.710579588E0,8.399999738E-1,7.850000000E1,3.790092468E0,2.752609730E0
3.860730598E1,3.211665071E1,1.189496350E2,7.806379155E0,1.220000029E0,6.020000076E1,3.790092468E0,2.958760500E0
3.960980087E1,3.211665757E1,1.189496432E2,8.648710335E0,8.399999738E-1,6.079999924E1,3.790092468E0,2.908373117E0
4.060899478E1,3.211666261E1,1.189496527E2,8.569494592E0,8.700000048E-1,7.740000153E1,3.790092468E0,2.998499632E0
4.160731754E1,3.211666717E1,1.189496625E2,9.956707572E0,8.600000143E-1,7.559999847E1,3.790092468E0,2.893374920E0
4.260904446E1,3.211667384E1,1.189496702E2,9.758543285E0,7.500000000E-1,5.109999847E1,3.790092468E0,2.808979988E0
4.361095160E1,3.211668021E1,1.189496750E2,9.257104687E0,3.499999940E-1,4.859999847E1,3.790092468E0,2.747134924E0
4.460534623E1,3.211668937E1,1.189496879E2,8.451413916E0,1.230000019E0,6.370000076E1,3.790092468E0,2.809743643E0
4.560670545E1,3.211669591E1,1.189496998E2,8.628388213E0,8.500000238E-1,7.200000000E1,3.790092468E0,3.033602476E0
4.660827368E1,3.211669931E1,1.189497133E2,8.779258697E0,1.070000052E0,7.559999847E1,3.790092468E0,2.977551222E0
4.760811300E1,3.211670325E1,1.189497258E2,8.965015096E0,9.200000167E-1,6.159999847E1,3.790092468E0,2.939158916E0
4.861546670E1,3.211670912E1,1.189497392E2,1.022776774E1,1.259999990E0,5.929999924E1,3.790092468E0,3.029798746E0
4.960664201E1,3.211671415E1,1.189497511E2,9.984969808E0,9.900000095E-1,6.270000076E1,3.790092468E0,3.038015366E0
5.060906378E1,3.211671899E1,1.189497636E2,1.005485263E1,1.129999995E0,6.609999847E1,3.790092468E0,3.058719635E0
5.161461712E1,3.211672605E1,1.189497766E2,9.907788218E0,1.179999948E0,6.000000000E1,3.790092468E0,3.053391933E0
5.260943764E1,3.211673048E1,1.189497854E2,1.026180115E1,7.500000000E-1,7.050000000E1,3.790092468E0,3.119800806E0
5.360891779E1,3.211673243E1,1.189497979E2,1.113355880E1,1.059999943E0,8.319999695E1,3.790092468E0,3.200591803E0
5.460689545E1,3.211673580E1,1.189498101E2,1.106058697E1,1.070000052E0,7.140000153E1,3.790092468E0,3.149275541E0
5.560819154E1,3.211673831E1,1.189498210E2,1.183997415E1,9.100000262E-1,7.669999695E1,3.790092468E0,3.183090448E0
5.660598321E1,3.211674032E1,1.189498311E2,1.175605110E1,8.100000024E-1,8.209999847E1,3.790092468E0,3.288128614E0
5.760915498E1,3.211674277E1,1.189498415E2,1.142020540E1,8.199999928E-1,6.609999847E1,3.790092468E0,3.350136518E0
5.860707092E1,3.211674530E1,1.189498548E2,1.140124491E1,1.120000005E0,8.280000305E1,3.790092468E0,3.349862099E0
5.960724545E1,3.211674673E1,1.189498690E2,1.208781491E1,1.110000014E0,7.840000153E1,3.790092468E0,3.327468157E0
6.060904201E1,3.211675261E1,1.189498830E2,1.204554238E1,1.309999943E0,6.000000000E1,3.790092468E0,3.319983244E0
6.160606659E1,3.211675740E1,1.189498947E2,1.266672800E1,9.599999785E-1,6.309999847E1,3.790092468E0,3.320876598E0
6.260850482E1,3.211676076E1,1.189499074E2,1.329541477E1,1.090000033E0,7.080000305E1,3.790092468E0,3.269693375E0
6.360720018E1,3.211676627E1,1.189499194E2,1.351212032E1,1.179999948E0,5.379999924E1,3.790092468E0,3.172969580E0
6.460945107E1,3.211677221E1,1.189499334E2,1.324291945E1,1.250000000E0,6.129999924E1,3.790092468E0,3.175936699E0
6.560728648E1,3.211677667E1,1.189499469E2,1.362850256E1,1.059999943E0,6.070000076E1,3.790092468E0,3.179812431E0
6.661077846E1,3.211678113E1,1.189499611E2,1.349449110E1,1.159999967E0,6.359999847E1,3.790092468E0,3.198136806E0
6.760828701E1,3.211678325E1,1.189499762E2,1.267400975E1,1.090000033E0,7.969999695E1,3.790092468E0,3.083528519E0
6.860759305E1,3.211678581E1,1.189499914E2,1.271845814E1,1.159999967E0,7.290000153E1,3.790092468E0,3.009029150E0
6.960532794E1,3.211678832E1,1.189500058E2,1.280612240E1,1.000000000E0,7.740000153E1,3.790092468E0,2.991671324E0
7.060959279E1,3.211679244E1,1.189500201E2,1.271391891E1,1.169999957E0,7.050000000E1,3.790092468E0,2.962177992E0
7.160773398E1,3.211679812E1,1.189500353E2,1.308234747E1,1.159999967E0,6.709999847E1,3.790092468E0,2.924912930E0
7.260786716E1,3.211680413E1,1.189500532E2,1.390737187E1,1.360000014E0,6.850000000E1,3.790092468E0,2.896658182E0
7.361219726E1,3.211680940E1,1.189500708E2,1.435837264E1,1.350000024E0,7.419999695E1,3.790092468E0,2.916515112E0
7.461368591E1,3.211681307E1,1.189500882E2,1.419425845E1,1.220000029E0,7.759999847E1,3.790092468E0,2.940456629E0
7.560817653E1,3.211681826E1,1.189501040E2,1.427996961E1,1.019999981E0,6.900000000E1,3.790092468E0,2.937363386E0
7.660979570E1,3.211682474E1,1.189501185E2,1.396969112E1,1.110000014E0,6.469999695E1,3.790092468E0,2.848553658E0
