"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.819172500E-2,5.281875229E1,3.356250048E0,-1.468125057E1
6.819172500E-2,5.116875076E1,1.743750095E0,-1.576875019E1
7.819172500E-2,5.109375381E1,1.931250095E0,-1.623750114E1
8.819172500E-2,5.105625153E1,2.437500000E0,-1.563750076E1
9.819172500E-2,5.130000305E1,2.662500143E0,-1.569375038E1
1.081917250E-1,5.111250305E1,2.550000191E0,-1.595625019E1
1.181917250E-1,5.098125076E1,2.756250143E0,-1.606875038E1
1.281917250E-1,5.109375381E1,3.168750048E0,-1.631250000E1
1.381917250E-1,5.041875076E1,3.393750191E0,-1.674375153E1
1.481917250E-1,5.030625153E1,3.975000143E0,-1.710000038E1
1.581917250E-1,4.985625076E1,4.537500381E0,-1.734375000E1
1.681917250E-1,4.948125076E1,4.575000286E0,-1.801875114E1
1.781917250E-1,4.891875076E1,4.762500286E0,-1.860000038E1
1.881917250E-1,4.863750076E1,5.212500095E0,-1.876875114E1
1.981917250E-1,4.835625076E1,5.362500191E0,-1.891875076E1
2.081917250E-1,4.766250229E1,5.175000191E0,-1.920000076E1
2.181917250E-1,4.770000076E1,5.137500286E0,-1.950000000E1
2.281917250E-1,4.751250076E1,5.175000191E0,-1.951875114E1
2.381917250E-1,4.751250076E1,5.025000095E0,-1.955625153E1
2.481917250E-1,4.777500153E1,5.362500191E0,-1.935000038E1
2.581917250E-1,4.796250153E1,5.418750286E0,-1.918125153E1
2.681917250E-1,4.794375229E1,5.493750095E0,-1.920000076E1
2.781917250E-1,4.788750076E1,5.531250000E0,-1.940625000E1
2.881917250E-1,4.815000153E1,5.512500286E0,-1.901250076E1
2.981917250E-1,4.786875153E1,5.568750381E0,-1.875000000E1
3.081917250E-1,4.820625305E1,5.568750381E0,-1.841250038E1
3.181917250E-1,4.841250229E1,5.400000095E0,-1.826250076E1
3.281917250E-1,4.816875076E1,5.137500286E0,-1.839375114E1
3.381917250E-1,4.800000000E1,4.931250095E0,-1.828125000E1
3.481917250E-1,4.822500229E1,4.875000000E0,-1.830000114E1
3.581917250E-1,4.841250229E1,4.725000381E0,-1.820625114E1
3.681917250E-1,4.848750305E1,4.950000286E0,-1.818750000E1
3.781917250E-1,4.875000381E1,4.931250095E0,-1.805625153E1
3.881917250E-1,4.865625381E1,4.912500381E0,-1.807500076E1
3.981917250E-1,4.865625381E1,4.875000000E0,-1.807500076E1
4.081917250E-1,4.865625381E1,5.006250381E0,-1.800000000E1
4.181917250E-1,4.873125076E1,5.268750191E0,-1.781250000E1
4.281917250E-1,4.858125305E1,5.137500286E0,-1.771875000E1
4.381917250E-1,4.841250229E1,5.287500381E0,-1.783125114E1
4.481917250E-1,4.820625305E1,5.193750381E0,-1.796250153E1
4.581917250E-1,4.831875229E1,5.100000381E0,-1.800000000E1
4.681917250E-1,4.824375153E1,4.968750000E0,-1.813125038E1
4.781917250E-1,4.820625305E1,5.025000095E0,-1.811250114E1
4.881917250E-1,4.813125229E1,4.968750000E0,-1.811250114E1
4.981917250E-1,4.786875153E1,4.725000381E0,-1.839375114E1
5.081917250E-1,4.762500000E1,4.837500095E0,-1.861875153E1
5.181917250E-1,4.758750153E1,4.837500095E0,-1.848750114E1
5.281917250E-1,4.738125229E1,4.781250000E0,-1.850625038E1
5.381917250E-1,4.723125076E1,4.856250286E0,-1.846875000E1
5.481917250E-1,4.706250000E1,5.100000381E0,-1.850625038E1
5.581917250E-1,4.698750305E1,5.268750191E0,-1.867500114E1
5.681917250E-1,4.704375076E1,5.081250191E0,-1.876875114E1
5.781917250E-1,4.702500153E1,5.100000381E0,-1.875000000E1
5.881917250E-1,4.702500153E1,4.893750191E0,-1.861875153E1
5.981917250E-1,4.700625229E1,4.500000000E0,-1.858125114E1
6.081917250E-1,4.700625229E1,4.368750095E0,-1.867500114E1
6.181917250E-1,4.696875000E1,3.993750095E0,-1.884375000E1
6.281917250E-1,4.661250305E1,3.712500095E0,-1.903125000E1
6.381917250E-1,4.620000076E1,3.468750238E0,-1.871250153E1
6.481917250E-1,4.586250305E1,3.468750238E0,-1.875000000E1
6.581917250E-1,4.578750229E1,3.318750143E0,-1.880625153E1
6.681917250E-1,4.539375305E1,2.962500095E0,-1.890000153E1
6.781917250E-1,4.505625153E1,2.962500095E0,-1.891875076E1
6.881917250E-1,4.490625000E1,2.756250143E0,-1.882500076E1
6.981917250E-1,4.473750305E1,2.512500048E0,-1.888125038E1
7.081917250E-1,4.473750305E1,2.306250095E0,-1.878750038E1
7.181917250E-1,4.483125305E1,1.931250095E0,-1.901250076E1
7.281917250E-1,4.471875000E1,1.743750095E0,-1.891875076E1
7.381917250E-1,4.443750000E1,1.425000072E0,-1.888125038E1
7.481917250E-1,4.451250076E1,1.556250095E0,-1.890000153E1
