"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205614000E1,1.187813350E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
6.377239590E-1,3.205614000E1,1.187813350E2,4.900842685E0,4.129441828E-2,1.095162811E2,5.000000000E1,0.000000000E0
2.189889063E0,3.205597625E1,1.187813543E2,-5.965399223E1,7.083864212E-1,2.485103149E2,3.205008316E1,3.205008316E1
3.193293229E0,3.205598238E1,1.187813396E2,-5.819656627E1,1.161854863E0,2.768570557E2,2.880690384E1,2.880690384E1
4.190548958E0,3.205597659E1,1.187813369E2,-5.356713070E1,5.157426596E-1,2.658983154E2,2.475117302E1,2.475117302E1
5.190595312E0,3.205597986E1,1.187813297E2,-4.911255661E1,5.269501805E-1,2.756256104E2,2.740199661E1,2.740199661E1
7.208272916E0,3.205588219E1,1.187813942E2,7.758776536E0,4.190911651E-1,2.458983917E2,1.809196663E1,1.809196663E1
8.201741666E0,3.205588371E1,1.187813857E2,7.523691049E0,3.167658746E-1,2.705655212E2,1.935396004E1,1.935396004E1
9.200870311E0,3.205588312E1,1.187813736E2,7.291214041E0,4.619852304E-1,2.415239563E2,2.000000000E1,2.000000000E1
1.020332812E1,3.205588395E1,1.187813592E2,7.042104419E0,4.435740709E-1,2.476054230E2,1.934644318E1,1.934644318E1
1.122994531E1,3.205600693E1,1.187812682E2,8.157338662E0,1.663062274E-1,2.315714722E2,2.000000000E1,2.000000000E1
1.223165885E1,3.205609210E1,1.187810799E2,3.586039699E1,2.239666879E-1,3.374707336E2,1.786649132E1,1.786649132E1
1.322949062E1,3.205607313E1,1.187811078E2,3.895682480E0,5.824763700E-2,3.270291138E2,2.000000000E1,2.000000000E1
1.440235156E1,3.205600932E1,1.187811929E2,7.152647444E0,1.811991334E-1,7.101196289E1,1.990635681E1,1.990635681E1
1.540808802E1,3.205598782E1,1.187811783E2,1.098045494E1,4.251352251E-1,3.401492920E2,2.000000000E1,2.000000000E1
1.641147604E1,3.205597810E1,1.187811654E2,1.736798053E1,1.173618212E-1,9.402552032E1,4.900000095E0,4.900000095E0
1.740189948E1,3.205607535E1,1.187811897E2,2.136638041E1,1.573675871E-1,9.402552032E1,4.900000095E0,4.900000095E0
1.840368073E1,3.205610805E1,1.187811935E2,2.038936245E1,8.006843925E-2,9.402552032E1,4.900000095E0,4.900000095E0
1.940922135E1,3.205610217E1,1.187811883E2,1.837491867E1,3.482775390E-1,9.402552032E1,4.900000095E0,4.900000095E0
2.041035312E1,3.205609097E1,1.187811788E2,2.075494722E1,7.101441622E-1,9.402552032E1,8.742685318E0,8.742685318E0
2.141094270E1,3.205608547E1,1.187811758E2,2.260511876E1,4.105070531E-1,9.402552032E1,8.031654358E0,8.031654358E0
2.239541510E1,3.205609996E1,1.187811470E2,2.613903430E1,6.507908702E-1,9.402552032E1,7.505643845E0,7.505643845E0
2.340510156E1,3.205608928E1,1.187811337E2,2.666391669E1,1.415517807E0,2.606829224E2,6.945137978E0,6.945137978E0
2.439676614E1,3.205610553E1,1.187810977E2,2.967687953E1,1.235697031E0,2.564313354E2,6.617100716E0,6.617100716E0
2.543976302E1,3.205611882E1,1.187810769E2,3.677244326E1,1.088327885E0,2.698150635E2,4.699999809E0,4.699999809E0
2.643855104E1,3.205612987E1,1.187810470E2,4.142334279E1,1.224986553E0,2.717140198E2,4.699999809E0,4.699999809E0
2.743285104E1,3.205613783E1,1.187810204E2,4.133483220E1,1.311892509E0,2.745354919E2,4.699999809E0,4.699999809E0
2.844622343E1,3.205614606E1,1.187809938E2,4.201309157E1,1.404173970E0,2.781311035E2,5.110653877E0,5.110653877E0
2.944411458E1,3.205615152E1,1.187809756E2,4.315219726E1,1.431292892E0,2.718337402E2,4.699999809E0,4.699999809E0
3.044976354E1,3.205614554E1,1.187809625E2,4.344454431E1,1.462728500E0,2.697388000E2,4.699999809E0,4.699999809E0
3.143643020E1,3.205614250E1,1.187809519E2,4.423937101E1,1.457418561E0,2.610862427E2,4.699999809E0,4.699999809E0
3.244536041E1,3.205613771E1,1.187809409E2,4.515784060E1,1.458472252E0,2.721029053E2,4.699999809E0,4.699999809E0
3.345258645E1,3.205616573E1,1.187809217E2,4.571519978E1,1.469652295E0,2.757744751E2,4.699999809E0,4.699999809E0
3.444732916E1,3.205617543E1,1.187808913E2,4.659335913E1,1.471808791E0,2.735091858E2,4.699999809E0,4.699999809E0
3.546609635E1,3.205618730E1,1.187808651E2,4.688233341E1,1.240014434E0,2.885387268E2,4.699999809E0,4.699999809E0
3.645899479E1,3.205619189E1,1.187808482E2,4.660167201E1,1.206988811E0,2.957750854E2,4.699999809E0,4.699999809E0
3.742929583E1,3.205618953E1,1.187808333E2,4.627337255E1,1.164145231E0,2.934241943E2,4.699999809E0,4.699999809E0
3.844655104E1,3.205618711E1,1.187808176E2,4.637320587E1,1.097244978E0,2.882400513E2,4.699999809E0,4.699999809E0
3.945808593E1,3.205619092E1,1.187807991E2,4.611811194E1,1.190144539E0,3.001209106E2,4.699999809E0,4.699999809E0
4.051607968E1,3.205619308E1,1.187807779E2,4.654340918E1,1.315611959E0,2.933275452E2,4.699999809E0,4.699999809E0
4.143819010E1,3.205619271E1,1.187807582E2,4.647487011E1,1.377045751E0,3.035259399E2,4.699999809E0,4.699999809E0
4.244558541E1,3.205619170E1,1.187807407E2,4.670927341E1,1.373316884E0,2.965448608E2,4.699999809E0,4.699999809E0
4.348056718E1,3.205619238E1,1.187807217E2,4.728389740E1,1.384785652E0,2.882268372E2,4.699999809E0,4.699999809E0
4.443996510E1,3.205619125E1,1.187807080E2,4.782615142E1,1.353775740E0,2.876582031E2,4.699999809E0,4.699999809E0
4.545617083E1,3.205618852E1,1.187806910E2,4.823574112E1,1.055836439E0,2.847345276E2,4.699999809E0,4.699999809E0
