"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211347477E1,1.189506808E2,2.432463116E1,1.223163247E0,1.158537827E2,8.167396545E0,8.167396545E0
1.003538542E0,3.211350992E1,1.189506790E2,2.582029737E1,1.384992242E0,1.164510880E2,4.699999809E0,4.699999809E0
1.999179687E0,3.211352779E1,1.189506819E2,2.309462786E1,1.339180708E0,1.326179047E2,4.699999809E0,4.699999809E0
3.009199479E0,3.211353772E1,1.189506907E2,2.025756568E1,1.245762944E0,1.365547943E2,4.699999809E0,4.699999809E0
4.009897395E0,3.211356801E1,1.189507047E2,1.323252625E1,1.264913797E0,1.373981018E2,4.699999809E0,4.699999809E0
5.004066666E0,3.211357201E1,1.189507326E2,7.970856962E0,1.558051229E0,1.427345581E2,3.880201340E0,3.880201340E0
6.011282291E0,3.211355184E1,1.189507398E2,1.261976295E1,1.611932039E0,1.559560394E2,4.699999809E0,4.699999809E0
6.550033333E0,3.211354347E1,1.189507418E2,9.958598432E0,1.586414456E0,1.544972687E2,4.699999809E0,4.699999809E0
7.557079166E0,3.211353237E1,1.189507534E2,1.058480798E1,1.621845961E0,1.548613739E2,4.385031223E0,4.385031223E0
8.562310936E0,3.211351213E1,1.189507707E2,9.097759894E0,1.414787173E0,1.446661987E2,4.510460854E0,4.510460854E0
9.551486457E0,3.211352251E1,1.189507700E2,1.041933633E1,1.394601464E0,1.446661987E2,4.297109604E0,4.297109604E0
1.055561719E1,3.211351509E1,1.189507704E2,1.015581924E1,1.440632701E0,1.517825012E2,4.093339920E0,4.093339920E0
1.155966250E1,3.211350154E1,1.189507734E2,1.188655320E1,1.288573503E0,1.559998322E2,2.776624680E0,2.776624680E0
1.255959375E1,3.211348395E1,1.189507796E2,1.319884453E1,1.412022948E0,1.606359558E2,2.193489313E0,2.193489313E0
1.356458594E1,3.211346549E1,1.189507793E2,1.464764927E1,1.464809537E0,1.658746490E2,2.378119946E0,2.378119946E0
1.456073646E1,3.211344659E1,1.189507886E2,1.561569013E1,1.538687944E0,1.622414551E2,2.551015377E0,2.551015377E0
1.556618125E1,3.211342920E1,1.189507941E2,1.544187167E1,1.565054655E0,1.629562988E2,2.692816019E0,2.692816019E0
1.656437396E1,3.211341115E1,1.189507991E2,1.550638948E1,1.577272534E0,1.592286530E2,2.705540180E0,2.705540180E0
1.755795104E1,3.211339362E1,1.189508076E2,1.529524319E1,1.584662914E0,1.624970093E2,3.237386703E0,3.237386703E0
1.855689219E1,3.211337557E1,1.189508129E2,1.494539615E1,1.825523853E0,1.646592865E2,3.421096087E0,3.421096087E0
1.955579479E1,3.211335571E1,1.189508228E2,1.495968110E1,1.996963382E0,1.620232697E2,3.830276489E0,3.830276489E0
2.056027291E1,3.211333552E1,1.189508341E2,1.493079627E1,1.876787901E0,1.602811890E2,4.173477650E0,4.173477650E0
2.157064270E1,3.211331536E1,1.189508488E2,1.487515064E1,1.871164680E0,1.584087067E2,4.461420059E0,4.461420059E0
2.256804323E1,3.211329964E1,1.189508619E2,1.472589715E1,1.768911362E0,1.584549866E2,4.617611885E0,4.617611885E0
2.356792031E1,3.211328251E1,1.189508697E2,1.461284475E1,1.738634467E0,1.651224518E2,4.738284111E0,4.738284111E0
2.455869375E1,3.211326503E1,1.189508755E2,1.495324430E1,1.661284208E0,1.648262939E2,4.570597172E0,4.570597172E0
2.556638385E1,3.211324942E1,1.189508827E2,1.513997038E1,1.711573601E0,1.616095581E2,4.407266140E0,4.407266140E0
2.656603333E1,3.211323859E1,1.189508888E2,1.489123009E1,1.569979668E0,1.648671112E2,4.426532745E0,4.426532745E0
2.756768698E1,3.211322538E1,1.189508954E2,1.472272392E1,1.644701123E0,1.698586121E2,4.109940529E0,4.109940529E0
2.857133593E1,3.211321208E1,1.189509022E2,1.449121216E1,1.703218937E0,1.591931152E2,4.246074677E0,4.246074677E0
2.957067448E1,3.211319654E1,1.189509101E2,1.442360642E1,1.801431298E0,1.634362946E2,4.403075218E0,4.403075218E0
3.056698177E1,3.211318013E1,1.189509202E2,1.425419239E1,1.896073699E0,1.593568726E2,4.604067326E0,4.604067326E0
3.155947552E1,3.211316545E1,1.189509311E2,1.405376922E1,1.998658061E0,1.453875275E2,4.626441002E0,4.626441002E0
3.256120572E1,3.211314915E1,1.189509432E2,1.386613419E1,2.000257492E0,1.466139526E2,4.983314514E0,4.983314514E0
3.356270312E1,3.211313353E1,1.189509567E2,1.377346924E1,2.249201298E0,1.523270264E2,4.882420540E0,4.882420540E0
3.456480416E1,3.211311739E1,1.189509680E2,1.361023224E1,2.289751291E0,1.513809052E2,4.699999809E0,4.699999809E0
