"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.134815620E-1,-1.806939393E-1,-4.610287249E-1,3.514395058E-1
2.354800000E-1,-2.594780922E-1,-3.843738735E-1,1.800307184E-1
2.554800000E-1,-2.648013532E-1,-6.325073242E-1,2.710845470E-1
2.754800000E-1,-3.128328025E-1,-7.587993145E-1,1.598197967E-1
2.954831250E-1,-4.716926813E-1,-1.023356318E0,1.177224591E-1
3.174800000E-1,-7.875274420E-1,-9.126850367E-1,1.781457514E-1
3.374815620E-1,-1.031681538E0,-4.699997008E-1,1.615825742E-1
3.594784370E-1,-1.066832542E0,3.837978840E-2,4.738568887E-2
3.794800000E-1,-9.362469912E-1,1.257160604E-1,8.398524672E-2
4.014815620E-1,-7.209606171E-1,-1.513549536E-1,6.668902934E-2
4.235221870E-1,-4.776616991E-1,-5.578072071E-1,-8.557349443E-2
4.454800000E-1,-3.055897057E-1,-4.825486243E-1,-1.994911283E-1
4.654800000E-1,-2.847504616E-1,-2.640508711E-1,-1.586853415E-1
4.874815620E-1,-4.013733566E-1,-1.860171854E-1,-1.068490595E-1
5.094784370E-1,-4.995830357E-1,-8.384561539E-2,-1.560324337E-2
5.294800000E-1,-4.796688259E-1,-1.539904028E-1,1.500983089E-1
5.514815620E-1,-4.072202146E-1,-1.916196942E-1,1.082278639E-1
5.734925000E-1,-2.029643357E-1,-3.508809805E-1,3.096388578E-1
5.954800000E-1,1.972222002E-3,-5.383816957E-1,1.533795297E-1
6.154800000E-1,2.288126573E-2,-6.372895241E-1,-6.009168550E-2
6.354800000E-1,6.059783325E-2,-8.409345150E-1,1.347045153E-1
6.554800000E-1,2.099631131E-1,-7.896567583E-1,2.562492490E-1
6.754815620E-1,2.073276639E-1,-7.223219872E-1,9.349729121E-2
6.974815620E-1,3.668681905E-2,-8.478111625E-1,-1.220334172E-1
7.174815620E-1,-1.525941342E-1,-5.814040899E-1,-1.395390779E-1
7.394800000E-1,-2.578200400E-1,-7.424630970E-2,4.848524556E-2
7.594800000E-1,-2.662499845E-1,3.247708678E-1,2.710147202E-1
7.814800000E-1,-1.506219208E-1,6.293482780E-1,3.947062194E-1
8.014800000E-1,-9.571385384E-2,6.631553173E-1,3.839200735E-1
8.214800000E-1,-8.353145421E-2,4.164530039E-1,4.385139644E-1
8.414862500E-1,5.372123420E-2,1.385791451E-1,5.054822564E-1
8.634800000E-1,3.879517913E-1,-8.789478242E-2,2.515543103E-1
8.834800000E-1,4.992863238E-1,-3.370405436E-1,-2.520255372E-2
9.034800000E-1,5.607568622E-1,-5.822592974E-1,-3.301290274E-1
9.235034370E-1,7.903374434E-1,-6.324898601E-1,-4.707502127E-1
9.454800000E-1,8.559094667E-1,-2.917492390E-1,-3.055547774E-1
9.654800000E-1,9.414829612E-1,1.717403904E-2,-1.200088412E-1
9.854800000E-1,1.207139492E0,1.911135465E-1,-1.210036799E-1
1.005480000E0,1.400714040E0,3.750712425E-2,-1.297128648E-1
1.027480000E0,1.380537987E0,-3.913726211E-1,-4.965461791E-2
1.049478437E0,1.183211088E0,-9.073268771E-1,8.705702424E-2
1.069478437E0,9.989740849E-1,-1.225657463E0,2.142042518E-1
1.089480000E0,9.934588671E-1,-1.289571404E0,3.660478890E-1
1.111478437E0,1.089068055E0,-1.172058344E0,5.405982733E-1
1.131481562E0,1.052503347E0,-9.238551259E-1,6.332403421E-1
1.153481562E0,8.242317438E-1,-7.254984379E-1,6.363645196E-1
1.175481562E0,6.653718948E-1,-7.534935474E-1,6.926862597E-1
1.197480000E0,7.575427294E-1,-1.092157245E0,8.041953444E-1
1.217481562E0,9.505237341E-1,-1.658237338E0,8.941670656E-1
1.239480000E0,1.095822453E0,-2.295439482E0,1.133818269E0
1.259480000E0,1.234453917E0,-2.937947512E0,8.743227124E-1
1.279480000E0,1.381271005E0,-3.657250166E0,6.931574941E-1
1.299480000E0,8.767312169E-1,-3.619708061E0,8.867843151E-1
1.319481562E0,2.143613398E-1,-2.863352299E0,1.290182233E0
1.341481562E0,1.878497899E-1,-2.235592127E0,1.766011357E0
1.363480000E0,4.631405771E-1,-1.808387995E0,2.051774263E0
1.383480000E0,4.746248424E-1,-1.546448946E0,1.873733163E0
1.403480000E0,3.568325639E-1,-1.680071354E0,1.598285198E0
1.423503437E0,1.335525960E-1,-2.120330572E0,1.748086810E0
1.445480000E0,-3.351032138E-1,-2.335163355E0,2.346089125E0
1.465481562E0,-7.156722546E-1,-2.114344120E0,2.853246689E0
1.487481562E0,-9.958325028E-1,-1.899092793E0,3.145048380E0
1.509478437E0,-1.097079039E0,-1.674625993E0,3.302826166E0
1.529480000E0,-1.206825376E0,-1.619368792E0,3.541901350E0
1.549480000E0,-1.501541615E0,-1.740704179E0,4.061956882E0
1.571480000E0,-1.601165056E0,-1.969691277E0,4.709107876E0
1.591480000E0,-1.367622495E0,-1.769100666E0,5.098961830E0
1.611480000E0,-9.043248892E-1,-1.163349152E0,5.139505863E0
1.631480000E0,-4.329987466E-1,-4.196469784E-1,4.841386318E0
1.653481562E0,-3.269001842E-2,2.926917076E-1,4.455738068E0
1.675481562E0,1.832421124E-1,6.363645196E-1,4.004710197E0
1.697480000E0,8.262388408E-2,9.845227599E-1,3.594173908E0
1.717481562E0,-2.323207706E-1,1.345055461E0,3.260100603E0
1.739481562E0,-6.788458228E-1,1.759326816E0,2.908504009E0
1.761481562E0,-1.094199300E0,2.000287056E0,2.613316298E0
1.783480000E0,-1.265904784E0,2.088426113E0,2.377295494E0
1.803481562E0,-1.203195095E0,2.049173594E0,2.302159071E0
1.823503437E0,-1.078334212E0,1.890645385E0,2.327134848E0
1.845480000E0,-9.833010435E-1,1.521543145E0,2.376021385E0
