"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.800000000E-2,-2.689999901E-2,-3.339999914E-2,-8.039999753E-2
4.800625000E-2,-1.693999916E-1,-8.859999478E-2,-1.454999894E-1
7.799843700E-2,-3.491999805E-1,-8.069999516E-2,-4.729999900E-1
9.801250000E-2,3.119999915E-2,-4.499999881E-1,-5.529999733E-1
1.279984370E-1,3.885999918E-1,-2.426999956E-1,-5.519999862E-1
1.480000000E-1,-6.049999967E-2,-6.782999635E-1,9.849999845E-2
1.680000000E-1,-3.228999972E-1,5.331000090E-1,-2.531000078E-1
1.980000000E-1,7.394999862E-1,-1.252999902E-1,-1.190299988E0
2.180000000E-1,1.242699981E0,-1.050999984E-1,-1.115599990E0
2.380000000E-1,8.729999661E-1,-4.669999778E-1,-6.487999558E-1
2.580000000E-1,7.195999622E-1,-3.093000054E-1,-1.080699921E0
2.780000000E-1,1.102999926E0,2.759999931E-1,-5.166000128E-1
2.980015620E-1,5.241999626E-1,8.093000054E-1,-1.045300007E0
3.180015620E-1,2.876999974E-1,7.222999930E-1,-1.639799953E0
3.479984370E-1,4.318999946E-1,3.498999774E-1,-1.120999932E0
3.680000000E-1,-5.151000023E-1,4.796999991E-1,-8.973000050E-1
3.880000000E-1,-6.600999832E-1,-1.006999984E-1,-4.746999741E-1
4.180000000E-1,-6.226999760E-1,-8.179999888E-2,8.999999845E-4
4.480000000E-1,-1.024699926E0,1.946000010E-1,-1.023000002E0
4.680000000E-1,-1.108099937E0,2.125999928E-1,-1.054499984E0
4.880000000E-1,-1.105499983E0,-1.374000013E-1,-1.144599915E0
5.180015620E-1,-1.526299953E0,4.819999933E-1,-5.802999735E-1
5.479984370E-1,-5.956000090E-1,-2.066999972E-1,-7.639999986E-1
5.680000000E-1,-7.782999873E-1,5.227999687E-1,-4.675000012E-1
5.880000000E-1,-5.561999679E-1,5.900000036E-2,-1.895999908E-1
6.179984370E-1,-1.300799966E0,1.358000040E-1,-5.465999842E-1
6.380000000E-1,-9.761999846E-1,1.000200033E0,-7.533999681E-1
6.580000000E-1,-8.723999858E-1,8.538999557E-1,-7.141999602E-1
6.880000000E-1,-4.711000025E-1,1.116400003E0,-4.782999754E-1
7.180000000E-1,-7.371000051E-1,1.328799963E0,-6.934999824E-1
7.380000000E-1,-4.736000001E-1,1.437500000E0,-7.639999688E-2
7.580000000E-1,-7.979999483E-2,1.430199981E0,4.673999846E-1
7.879984370E-1,-1.689999923E-2,1.788800001E0,1.219399929E0
8.080000000E-1,-2.187999934E-1,2.004199982E0,1.445199966E0
8.280000000E-1,-2.384999990E-1,1.991699934E0,1.777699947E0
8.579984370E-1,1.594599962E0,1.299199939E0,3.438999891E0
8.780000000E-1,2.294100046E0,1.610899925E0,3.447799921E0
9.079984370E-1,2.788100004E0,1.919000000E-1,5.263999939E0
9.279984370E-1,2.472499847E0,-7.362999916E-1,4.572099686E0
9.480000000E-1,1.966099977E0,-8.856999874E-1,3.746299982E0
9.680000000E-1,1.578799963E0,-1.228199959E0,3.496099949E0
9.979984370E-1,1.916999966E-1,-1.337899923E0,2.332999945E0
1.018000000E0,-7.856999636E-1,-1.483500004E0,1.237100005E0
1.038000000E0,-1.271600008E0,-1.676599979E0,5.472999811E-1
1.058000000E0,-1.313099980E0,-1.927899957E0,2.441999912E-1
1.088000000E0,-1.324499965E0,-2.507299900E0,3.610000014E-2
1.117998437E0,-2.078500032E0,-2.756999969E0,-1.033100009E0
1.137998437E0,-2.683099985E0,-2.412600040E0,-2.274199963E0
1.158001562E0,-3.483299971E0,-2.363999844E0,-3.138199806E0
1.188000000E0,-4.638499737E0,-2.402099848E0,-3.491199970E0
1.208000000E0,-5.046199799E0,-2.316200018E0,-3.466599941E0
1.228000000E0,-5.839200020E0,-2.164599895E0,-3.602799892E0
1.258000000E0,-4.829199791E0,-2.875599861E0,-2.770099878E0
1.278000000E0,-4.243899822E0,-1.972700000E0,-2.902199984E0
1.298000000E0,-4.360399723E0,-2.308300018E0,-4.011300087E0
1.318001562E0,-4.286200047E0,-2.626600027E0,-2.972199917E0
1.347998437E0,-3.679499865E0,-2.252099991E0,-4.017999768E-1
