"Time (s)","Pressure (hPa)"
1.238831250E-1,1.020158752E3
2.038800000E-1,1.020153748E3
2.838800000E-1,1.020158752E3
3.638784370E-1,1.020153748E3
4.438784370E-1,1.020156250E3
5.238815620E-1,1.020158752E3
6.038800000E-1,1.020167480E3
6.838784370E-1,1.020164978E3
7.638800000E-1,1.020167480E3
8.438784370E-1,1.020172485E3
9.238784370E-1,1.020192505E3
1.003878437E0,1.020209961E3
1.083878437E0,1.020190002E3
1.163881562E0,1.020183716E3
1.243880000E0,1.020172485E3
1.323881562E0,1.020168701E3
1.403878437E0,1.020178711E3
1.483880000E0,1.020192505E3
1.563880000E0,1.020207458E3
1.643880000E0,1.020224976E3
1.723880000E0,1.020219971E3
1.803880000E0,1.020207458E3
1.883880000E0,1.020204956E3
1.963881562E0,1.020201233E3
2.043878437E0,1.020199951E3
2.123881562E0,1.020190002E3
2.203878437E0,1.020195007E3
2.283878437E0,1.020199951E3
2.363878437E0,1.020198730E3
2.443878437E0,1.020196228E3
2.523880000E0,1.020203735E3
2.603880000E0,1.020223755E3
2.683878437E0,1.020224976E3
2.763880000E0,1.020222473E3
2.843878437E0,1.020207458E3
2.923878437E0,1.020207458E3
3.003878437E0,1.020206238E3
3.083878437E0,1.020207458E3
3.163881562E0,1.020203735E3
3.243880000E0,1.020203735E3
3.323881562E0,1.020191223E3
3.403878437E0,1.020188721E3
3.483880000E0,1.020197449E3
3.563878437E0,1.020218750E3
3.643883125E0,1.020222473E3
3.723878437E0,1.020219971E3
3.803881562E0,1.020204956E3
3.883880000E0,1.020207458E3
3.963880000E0,1.020195007E3
4.043880000E0,1.020207458E3
4.123880000E0,1.020208740E3
4.203880000E0,1.020199951E3
4.283880000E0,1.020192505E3
4.363878437E0,1.020202454E3
4.443878437E0,1.020207458E3
4.523880000E0,1.020213745E3
4.603880000E0,1.020219971E3
4.683878437E0,1.020217468E3
4.763880000E0,1.020206238E3
4.843880000E0,1.020201233E3
4.923880000E0,1.020214966E3
5.003880000E0,1.020214966E3
5.083878437E0,1.020217468E3
5.163887812E0,1.020216248E3
5.243880000E0,1.020203735E3
5.323881562E0,1.020184998E3
5.403880000E0,1.020197449E3
5.483880000E0,1.020212463E3
5.563880000E0,1.020216248E3
5.643880000E0,1.020216248E3
5.723880000E0,1.020209961E3
5.803880000E0,1.020201233E3
5.883880000E0,1.020190002E3
5.963880000E0,1.020188721E3
6.043878437E0,1.020192505E3
6.123880000E0,1.020214966E3
6.203878437E0,1.020216248E3
6.283881562E0,1.020212463E3
6.363878437E0,1.020201233E3
6.443880000E0,1.020206238E3
6.523880000E0,1.020223755E3
6.603880000E0,1.020228699E3
6.683880000E0,1.020221252E3
6.763895625E0,1.020212463E3
6.843886250E0,1.020203735E3
6.923881562E0,1.020201233E3
7.003880000E0,1.020202454E3
7.083878437E0,1.020204956E3
7.163880000E0,1.020214966E3
7.243881562E0,1.020211243E3
7.323883125E0,1.020213745E3
7.403878437E0,1.020223755E3
7.483880000E0,1.020237488E3
7.563880000E0,1.020234985E3
7.643880000E0,1.020216248E3
7.723887812E0,1.020217468E3
7.803878437E0,1.020216248E3
7.883880000E0,1.020216248E3
7.963880000E0,1.020219971E3
8.043881562E0,1.020217468E3
8.123878437E0,1.020208740E3
8.203880000E0,1.020213745E3
8.283880000E0,1.020202454E3
8.363878437E0,1.020217468E3
8.443878437E0,1.020232483E3
8.523880000E0,1.020234985E3
8.603880000E0,1.020226257E3
8.683880000E0,1.020214966E3
8.763887812E0,1.020223755E3
8.843880000E0,1.020218750E3
8.923880000E0,1.020224976E3
9.003886250E0,1.020226257E3
9.083886250E0,1.020211243E3
9.163880000E0,1.020201233E3
9.243880000E0,1.020199951E3
9.323881562E0,1.020212463E3
9.403880000E0,1.020217468E3
9.483898750E0,1.020226257E3
9.563878437E0,1.020214966E3
9.643880000E0,1.020196228E3
9.723881562E0,1.020198730E3
9.803889375E0,1.020207458E3
9.883889375E0,1.020208740E3
9.963880000E0,1.020214966E3
1.004388156E1,1.020214966E3
1.012387844E1,1.020214966E3
1.020387844E1,1.020213745E3
1.028388313E1,1.020224976E3
1.036388000E1,1.020234985E3
1.044388000E1,1.020231201E3
1.052388156E1,1.020227478E3
1.060388156E1,1.020221252E3
1.068388156E1,1.020213745E3
