"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.388000000E-2,-4.806250000E1,-2.762500000E1,-2.500000000E1
5.388625000E-2,-4.787500000E1,-2.737500000E1,-2.631250000E1
8.387843700E-2,-4.768750000E1,-2.693750000E1,-2.718750000E1
1.038925000E-1,-4.775000000E1,-2.687500000E1,-2.725000000E1
1.338784370E-1,-4.831250000E1,-2.637500000E1,-2.718750000E1
1.538800000E-1,-4.850000000E1,-2.612500000E1,-2.712500000E1
1.738800000E-1,-4.856250000E1,-2.575000000E1,-2.718750000E1
2.038800000E-1,-4.893750000E1,-2.562500000E1,-2.681250000E1
2.238800000E-1,-4.975000000E1,-2.525000000E1,-2.556250000E1
2.438800000E-1,-5.031250000E1,-2.543750000E1,-2.425000000E1
2.638800000E-1,-5.075000000E1,-2.556250000E1,-2.337500000E1
2.838800000E-1,-5.106250000E1,-2.493750000E1,-2.256250000E1
3.038815620E-1,-5.150000000E1,-2.468750000E1,-2.150000000E1
3.238815620E-1,-5.181250000E1,-2.437500000E1,-2.118750000E1
3.538784370E-1,-5.237500000E1,-2.337500000E1,-2.106250000E1
3.738800000E-1,-5.212500000E1,-2.306250000E1,-2.162500000E1
3.938800000E-1,-5.218750000E1,-2.293750000E1,-2.218750000E1
4.238800000E-1,-5.256250000E1,-2.256250000E1,-2.237500000E1
4.538800000E-1,-5.268750000E1,-2.268750000E1,-2.193750000E1
4.738800000E-1,-5.293750000E1,-2.250000000E1,-2.156250000E1
4.938800000E-1,-5.268750000E1,-2.268750000E1,-2.156250000E1
5.238815620E-1,-5.262500000E1,-2.225000000E1,-2.175000000E1
5.538784370E-1,-5.243750000E1,-2.212500000E1,-2.175000000E1
5.738800000E-1,-5.275000000E1,-2.187500000E1,-2.125000000E1
5.938800000E-1,-5.275000000E1,-2.156250000E1,-2.093750000E1
6.238784370E-1,-5.306250000E1,-2.212500000E1,-1.975000000E1
6.438800000E-1,-5.356250000E1,-2.206250000E1,-1.918750000E1
6.638800000E-1,-5.418750000E1,-2.187500000E1,-1.850000000E1
6.938800000E-1,-5.437500000E1,-2.181250000E1,-1.718750000E1
7.238800000E-1,-5.431250000E1,-2.175000000E1,-1.625000000E1
7.438800000E-1,-5.431250000E1,-2.150000000E1,-1.593750000E1
7.638800000E-1,-5.431250000E1,-2.156250000E1,-1.643750000E1
7.938784370E-1,-5.393750000E1,-2.068750000E1,-1.737500000E1
8.138800000E-1,-5.387500000E1,-2.018750000E1,-1.781250000E1
8.338800000E-1,-5.362500000E1,-2.006250000E1,-1.787500000E1
8.638784370E-1,-5.381250000E1,-1.918750000E1,-1.775000000E1
8.838800000E-1,-5.400000000E1,-1.975000000E1,-1.737500000E1
9.138784370E-1,-5.418750000E1,-2.075000000E1,-1.650000000E1
9.338784370E-1,-5.431250000E1,-2.143750000E1,-1.562500000E1
9.538800000E-1,-5.412500000E1,-2.206250000E1,-1.493750000E1
9.738800000E-1,-5.425000000E1,-2.225000000E1,-1.475000000E1
1.003878437E0,-5.443750000E1,-2.281250000E1,-1.443750000E1
1.023880000E0,-5.462500000E1,-2.306250000E1,-1.393750000E1
1.043880000E0,-5.525000000E1,-2.337500000E1,-1.312500000E1
1.063880000E0,-5.543750000E1,-2.337500000E1,-1.168750000E1
1.093880000E0,-5.562500000E1,-2.300000000E1,-9.312500000E0
1.123878437E0,-5.606250000E1,-2.250000000E1,-7.312500000E0
1.143878437E0,-5.625000000E1,-2.212500000E1,-6.187500000E0
1.163881562E0,-5.656250000E1,-2.143750000E1,-5.312500000E0
1.193880000E0,-5.718750000E1,-2.056250000E1,-4.125000000E0
1.213880000E0,-5.750000000E1,-1.956250000E1,-2.750000000E0
1.233880000E0,-5.781250000E1,-1.868750000E1,-5.000000000E-1
1.263880000E0,-5.787500000E1,-1.725000000E1,3.625000000E0
1.283880000E0,-5.712500000E1,-1.662500000E1,7.687500000E0
1.303880000E0,-5.631250000E1,-1.606250000E1,1.162500000E1
1.323881562E0,-5.550000000E1,-1.493750000E1,1.418750000E1
1.353878437E0,-5.456250000E1,-1.243750000E1,1.668750000E1
1.373881562E0,-5.418750000E1,-1.031250000E1,1.806250000E1
1.403878437E0,-5.281250000E1,-7.625000000E0,1.993750000E1
1.423878437E0,-5.168750000E1,-6.062500000E0,2.137500000E1
1.443880000E0,-5.081250000E1,-4.375000000E0,2.337500000E1
1.463880000E0,-4.950000000E1,-2.500000000E0,2.525000000E1
1.483880000E0,-4.806250000E1,-5.000000000E-1,2.668750000E1
1.513878437E0,-4.625000000E1,2.062500000E0,2.906250000E1
