"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.845843700E-2,3.768750000E1,4.687500000E0,-3.387500000E1
3.846156200E-2,3.775000000E1,4.875000000E0,-3.431250000E1
6.845843700E-2,3.775000000E1,4.812500000E0,-3.443750000E1
8.846000000E-2,3.768750000E1,5.125000000E0,-3.456250000E1
1.184568750E-1,3.768750000E1,5.312500000E0,-3.437500000E1
1.384662500E-1,3.725000000E1,5.375000000E0,-3.437500000E1
1.684584370E-1,3.743750000E1,5.500000000E0,-3.437500000E1
1.884584370E-1,3.718750000E1,5.500000000E0,-3.456250000E1
2.084600000E-1,3.731250000E1,5.437500000E0,-3.481250000E1
2.384615620E-1,3.781250000E1,5.375000000E0,-3.525000000E1
2.684584370E-1,3.756250000E1,5.125000000E0,-3.562500000E1
2.884615620E-1,3.743750000E1,5.312500000E0,-3.550000000E1
3.184584370E-1,3.718750000E1,5.687500000E0,-3.562500000E1
3.384584370E-1,3.750000000E1,5.500000000E0,-3.568750000E1
3.684584370E-1,3.731250000E1,5.500000000E0,-3.581250000E1
3.884584370E-1,3.712500000E1,5.437500000E0,-3.618750000E1
4.184584370E-1,3.650000000E1,5.562500000E0,-3.612500000E1
4.484568750E-1,3.643750000E1,5.625000000E0,-3.581250000E1
4.684568750E-1,3.643750000E1,5.687500000E0,-3.562500000E1
4.884584370E-1,3.675000000E1,5.750000000E0,-3.581250000E1
5.184568750E-1,3.675000000E1,6.062500000E0,-3.637500000E1
5.384568750E-1,3.656250000E1,6.437500000E0,-3.643750000E1
5.584584370E-1,3.681250000E1,6.562500000E0,-3.606250000E1
5.884568750E-1,3.637500000E1,6.812500000E0,-3.518750000E1
6.084568750E-1,3.618750000E1,7.062500000E0,-3.500000000E1
6.284568750E-1,3.600000000E1,7.062500000E0,-3.500000000E1
6.484568750E-1,3.593750000E1,7.187500000E0,-3.506250000E1
6.684568750E-1,3.618750000E1,7.125000000E0,-3.481250000E1
6.884568750E-1,3.625000000E1,7.250000000E0,-3.487500000E1
7.084584370E-1,3.593750000E1,7.562500000E0,-3.493750000E1
7.384568750E-1,3.581250000E1,7.625000000E0,-3.475000000E1
7.584568750E-1,3.600000000E1,7.687500000E0,-3.487500000E1
7.784568750E-1,3.625000000E1,7.562500000E0,-3.506250000E1
7.984568750E-1,3.643750000E1,7.750000000E0,-3.500000000E1
8.184568750E-1,3.625000000E1,7.750000000E0,-3.543750000E1
8.384568750E-1,3.606250000E1,7.687500000E0,-3.575000000E1
8.584584370E-1,3.625000000E1,7.500000000E0,-3.575000000E1
8.884584370E-1,3.643750000E1,7.187500000E0,-3.562500000E1
9.184584370E-1,3.656250000E1,6.937500000E0,-3.518750000E1
9.484568750E-1,3.662500000E1,6.500000000E0,-3.487500000E1
9.684568750E-1,3.650000000E1,6.375000000E0,-3.493750000E1
9.884584370E-1,3.662500000E1,6.375000000E0,-3.525000000E1
1.018458437E0,3.631250000E1,6.937500000E0,-3.518750000E1
1.048456875E0,3.618750000E1,6.937500000E0,-3.562500000E1
1.068463125E0,3.593750000E1,6.437500000E0,-3.531250000E1
1.098458437E0,3.618750000E1,6.687500000E0,-3.543750000E1
1.118458437E0,3.625000000E1,6.562500000E0,-3.581250000E1
1.138458437E0,3.612500000E1,6.437500000E0,-3.587500000E1
1.158466250E0,3.631250000E1,6.625000000E0,-3.600000000E1
1.188458437E0,3.668750000E1,6.687500000E0,-3.593750000E1
1.208463125E0,3.650000000E1,7.187500000E0,-3.593750000E1
1.238458437E0,3.612500000E1,8.062500000E0,-3.656250000E1
1.258458437E0,3.631250000E1,7.812500000E0,-3.668750000E1
1.278458437E0,3.606250000E1,7.750000000E0,-3.662500000E1
1.298458437E0,3.600000000E1,7.375000000E0,-3.656250000E1
1.328456875E0,3.568750000E1,7.625000000E0,-3.600000000E1
1.348458437E0,3.550000000E1,7.625000000E0,-3.587500000E1
1.378456875E0,3.606250000E1,7.250000000E0,-3.568750000E1
1.398458437E0,3.593750000E1,7.500000000E0,-3.568750000E1
1.428456875E0,3.612500000E1,7.562500000E0,-3.531250000E1
1.448464687E0,3.631250000E1,7.312500000E0,-3.531250000E1
1.478458437E0,3.587500000E1,7.312500000E0,-3.531250000E1
1.508456875E0,3.581250000E1,7.125000000E0,-3.537500000E1
1.528456875E0,3.568750000E1,7.250000000E0,-3.512500000E1
1.548461562E0,3.550000000E1,7.562500000E0,-3.518750000E1
1.578456875E0,3.562500000E1,7.562500000E0,-3.512500000E1
1.598461562E0,3.543750000E1,7.437500000E0,-3.531250000E1
1.628458437E0,3.568750000E1,7.750000000E0,-3.568750000E1
1.648464687E0,3.550000000E1,7.625000000E0,-3.631250000E1
1.678458437E0,3.531250000E1,7.812500000E0,-3.668750000E1
1.698458437E0,3.550000000E1,7.937500000E0,-3.675000000E1
1.718458437E0,3.575000000E1,8.000000000E0,-3.656250000E1
1.748456875E0,3.537500000E1,8.187500000E0,-3.637500000E1
1.768456875E0,3.550000000E1,8.125000000E0,-3.625000000E1
1.788456875E0,3.487500000E1,8.125000000E0,-3.637500000E1
1.808456875E0,3.462500000E1,8.000000000E0,-3.662500000E1
1.828458437E0,3.475000000E1,7.937500000E0,-3.668750000E1
1.848458437E0,3.512500000E1,7.812500000E0,-3.693750000E1
1.878456875E0,3.506250000E1,7.812500000E0,-3.756250000E1
1.898456875E0,3.493750000E1,8.125000000E0,-3.781250000E1
1.918458437E0,3.481250000E1,8.250000000E0,-3.743750000E1
1.938463125E0,3.481250000E1,8.312500000E0,-3.750000000E1
1.968456875E0,3.500000000E1,8.250000000E0,-3.743750000E1
1.988458437E0,3.493750000E1,8.187500000E0,-3.706250000E1
2.018456875E0,3.506250000E1,7.937500000E0,-3.718750000E1
2.038458437E0,3.506250000E1,8.062500000E0,-3.706250000E1
2.058458437E0,3.512500000E1,8.000000000E0,-3.693750000E1
2.078461562E0,3.512500000E1,7.812500000E0,-3.718750000E1
2.108456875E0,3.481250000E1,7.875000000E0,-3.693750000E1
2.128458437E0,3.500000000E1,7.750000000E0,-3.681250000E1
2.158456875E0,3.475000000E1,7.625000000E0,-3.700000000E1
2.178456875E0,3.468750000E1,7.875000000E0,-3.712500000E1
2.198458437E0,3.456250000E1,7.937500000E0,-3.781250000E1
2.228466250E0,3.450000000E1,7.625000000E0,-3.781250000E1
2.258456875E0,3.443750000E1,7.562500000E0,-3.818750000E1
2.278466250E0,3.450000000E1,7.812500000E0,-3.787500000E1
2.308456875E0,3.506250000E1,7.937500000E0,-3.793750000E1
2.328461562E0,3.500000000E1,7.750000000E0,-3.787500000E1
2.358458437E0,3.468750000E1,7.875000000E0,-3.756250000E1
2.378461562E0,3.450000000E1,7.687500000E0,-3.737500000E1
2.408458437E0,3.418750000E1,8.062500000E0,-3.706250000E1
2.428466250E0,3.400000000E1,8.250000000E0,-3.700000000E1
2.458458437E0,3.406250000E1,8.187500000E0,-3.675000000E1
2.478458437E0,3.418750000E1,8.125000000E0,-3.656250000E1
2.498458437E0,3.443750000E1,7.750000000E0,-3.662500000E1
2.518458437E0,3.443750000E1,7.562500000E0,-3.687500000E1
2.538458437E0,3.456250000E1,7.687500000E0,-3.718750000E1
2.558458437E0,3.462500000E1,7.875000000E0,-3.725000000E1
2.578460000E0,3.468750000E1,8.000000000E0,-3.718750000E1
2.608456875E0,3.462500000E1,8.125000000E0,-3.687500000E1
2.628458437E0,3.468750000E1,8.062500000E0,-3.668750000E1
2.658458437E0,3.493750000E1,8.250000000E0,-3.668750000E1
2.678458437E0,3.468750000E1,7.875000000E0,-3.693750000E1
2.698458437E0,3.493750000E1,7.812500000E0,-3.712500000E1
2.718464687E0,3.500000000E1,7.562500000E0,-3.693750000E1
2.748458437E0,3.468750000E1,7.062500000E0,-3.693750000E1
2.778456875E0,3.456250000E1,7.125000000E0,-3.675000000E1
2.798456875E0,3.487500000E1,6.937500000E0,-3.687500000E1
2.818456875E0,3.506250000E1,6.687500000E0,-3.700000000E1
2.838456875E0,3.537500000E1,6.875000000E0,-3.712500000E1
2.858456875E0,3.537500000E1,7.000000000E0,-3.743750000E1
2.878463125E0,3.550000000E1,7.312500000E0,-3.725000000E1
2.908458437E0,3.537500000E1,7.750000000E0,-3.712500000E1
2.928458437E0,3.500000000E1,7.750000000E0,-3.718750000E1
2.948458437E0,3.500000000E1,7.500000000E0,-3.693750000E1
2.978456875E0,3.456250000E1,7.125000000E0,-3.718750000E1
2.998458437E0,3.456250000E1,6.875000000E0,-3.662500000E1
3.028456875E0,3.450000000E1,6.812500000E0,-3.650000000E1
3.048456875E0,3.450000000E1,6.687500000E0,-3.656250000E1
3.068456875E0,3.468750000E1,6.812500000E0,-3.662500000E1
3.088456875E0,3.468750000E1,7.062500000E0,-3.693750000E1
3.108458437E0,3.468750000E1,7.187500000E0,-3.681250000E1
3.128458437E0,3.456250000E1,7.125000000E0,-3.693750000E1
3.158458437E0,3.481250000E1,6.750000000E0,-3.700000000E1
3.188458437E0,3.493750000E1,6.812500000E0,-3.706250000E1
3.208461562E0,3.475000000E1,7.000000000E0,-3.700000000E1
3.238458437E0,3.487500000E1,7.312500000E0,-3.756250000E1
3.258464687E0,3.475000000E1,7.062500000E0,-3.818750000E1
3.288458437E0,3.518750000E1,6.500000000E0,-3.831250000E1
