"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.852562000E-3,-5.475097895E-2,-1.517040133E-1,-3.693116829E-2
2.484787500E-2,-7.805112749E-2,-2.183755934E-1,-2.478367463E-2
4.484787500E-2,-6.288421154E-2,-1.581268311E-1,1.233598739E-1
6.484943700E-2,-7.686430216E-2,-4.988151044E-2,1.438151300E-1
8.485100000E-2,-7.794640213E-2,-6.689847261E-2,-5.305801053E-3
1.068494370E-1,-4.429645464E-2,-7.159340382E-2,-1.012116447E-1
1.268556870E-1,1.085594762E-2,-7.138396800E-2,-2.986258268E-2
1.488478750E-1,-2.251474652E-3,-1.068839654E-1,8.798204362E-2
1.688494370E-1,-1.038121805E-1,-1.077740788E-1,6.663667411E-2
1.888494370E-1,-2.025978118E-1,-1.916895062E-1,-6.763150543E-2
2.088525620E-1,-2.134537697E-2,-8.787732571E-2,-1.269901544E-1
2.308494370E-1,1.227315515E-1,6.295402348E-2,5.188863724E-2
2.508494370E-1,1.762782573E-3,-1.764527895E-2,8.696975559E-2
2.708494370E-1,-1.428551972E-1,-7.220426947E-2,1.483529899E-2
2.908494370E-1,-2.009746581E-1,-1.222079545E-1,-4.033455998E-2
3.108494370E-1,1.692969352E-2,-6.084217876E-2,-6.979571283E-2
3.308494370E-1,1.076868176E-1,1.478293911E-2,1.516691130E-2
3.508650620E-1,-2.364921197E-2,-2.019869536E-1,-4.351105914E-2
3.728478750E-1,-1.683021039E-1,-2.844712138E-1,-8.874998987E-2
3.928510000E-1,-3.018023372E-1,-1.922829300E-1,-2.038544603E-2
4.148494370E-1,-3.020466864E-1,-1.613033265E-1,-4.808381945E-2
4.368494370E-1,8.761553094E-3,-2.851868048E-2,-1.624901593E-2
4.568494370E-1,1.929636002E-1,3.675663471E-2,2.686061710E-2
4.768541250E-1,5.571090803E-2,-9.695304185E-2,-6.321582198E-2
4.988541250E-1,-2.154608965E-1,-2.500882149E-1,-9.876818210E-2
5.208478750E-1,-4.518657327E-1,-1.909564734E-1,5.742133129E-3
5.408478750E-1,-3.685786426E-1,4.956734832E-3,5.682792142E-2
5.608478750E-1,-1.597674340E-1,1.600641459E-1,-1.570796361E-3
5.808494370E-1,-1.056447774E-1,6.640977412E-2,-1.353328228E-1
6.028494370E-1,-1.035503820E-1,-1.069886833E-1,-1.396088898E-1
6.248478750E-1,-1.761386245E-1,-2.322160602E-1,-2.408554405E-2
6.448478750E-1,-1.507964432E-1,-9.377653897E-2,1.715658605E-2
6.648478750E-1,4.169591516E-2,1.437104046E-1,4.827580601E-2
6.848478750E-1,6.988298148E-2,9.227555990E-2,-3.708824515E-2
7.048494370E-1,3.281218931E-3,-5.948081985E-2,-1.121548563E-1
7.268510000E-1,1.312487572E-2,-2.944370359E-2,-3.420845419E-2
7.488478750E-1,3.525565192E-2,2.187246680E-1,6.157521531E-2
7.688494370E-1,-6.944665313E-2,7.548549026E-2,-3.544763848E-2
7.908494370E-1,-3.939208016E-2,-8.264134079E-2,-1.156455129E-1
8.128494370E-1,9.279915690E-2,-3.111921996E-2,-5.572836101E-2
8.348478750E-1,1.745154709E-1,3.017674200E-2,3.780383244E-2
8.548494370E-1,1.517912894E-1,1.565036774E-1,6.869615614E-2
8.768494370E-1,9.557422996E-2,2.405761778E-1,-7.304202765E-2
8.988494370E-1,2.479589283E-1,2.768441141E-1,-1.698205322E-1
9.188494370E-1,2.936342061E-1,2.277654707E-1,-9.196139872E-2
9.388494370E-1,2.324604094E-1,8.395033330E-2,-6.354743987E-2
9.608478750E-1,1.647241712E-1,-1.855284907E-2,4.560545459E-2
9.808478750E-1,-2.230530791E-2,2.295107953E-2,9.532988071E-2
1.000849437E0,-2.486570626E-1,-2.044304162E-1,-4.138175771E-2
1.020860375E0,-2.139773592E-2,-1.160992980E-1,-1.156455129E-1
1.042847875E0,1.842544079E-1,-2.799508162E-2,7.546803355E-2
1.062849437E0,-9.880308807E-2,-5.803219602E-2,1.944645792E-1
1.082849437E0,-4.282688797E-1,-1.303237379E-1,1.610589772E-1
1.102849437E0,-4.537506998E-1,-2.047969401E-1,2.316051908E-2
1.122849437E0,-2.696708143E-1,-2.869495749E-1,-2.460914291E-2
1.142849437E0,4.995132238E-2,-1.496445239E-1,-4.853760451E-2
1.162851000E0,1.650906950E-1,4.848524556E-2,6.522295624E-2
1.184849437E0,-2.157226950E-2,-1.297303289E-1,5.113814492E-3
