"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.508525630E-1,2.282367051E-1,1.398602128E0,5.105262399E-1
1.708525630E-1,-1.364847459E-2,1.277650833E0,6.681295037E-1
1.908525630E-1,-3.222575784E-1,9.510473609E-1,6.684610844E-1
2.128510000E-1,-7.367907166E-1,2.767219543E-1,5.963091850E-1
2.328525630E-1,-9.643642306E-1,-1.041437984E-1,5.351179242E-1
2.548603750E-1,-9.584126472E-1,2.987654507E-1,4.027696252E-1
2.768556880E-1,-7.032455206E-1,3.296752274E-1,2.392846346E-1
2.968556880E-1,-5.316621661E-1,1.582140923E-1,1.560498923E-1
3.188510000E-1,-5.545958281E-1,-1.887224466E-1,5.096361414E-2
3.388556880E-1,-5.354670286E-1,-2.881189585E-1,3.904301673E-2
3.608510000E-1,-4.428598285E-1,-2.896897495E-1,2.834414691E-2
3.808556880E-1,-3.665365875E-1,-4.077263772E-1,-4.017747939E-2
4.028525630E-1,-4.097335041E-1,-4.475547671E-1,-1.607099175E-1
4.228588130E-1,-5.477192402E-1,-2.666863054E-2,-1.451590359E-1
4.448510000E-1,-5.560793281E-1,5.506513715E-1,-7.372270525E-2
4.648510000E-1,-4.310788810E-1,5.743703842E-1,-7.496189326E-2
4.848588130E-1,-3.570420146E-1,3.996105790E-1,-7.848745584E-2
5.048588130E-1,-4.699822664E-1,2.608219981E-1,-1.295034289E-1
5.268510000E-1,-5.095314384E-1,1.987755448E-1,-7.520623505E-2
5.468525630E-1,-3.059213161E-1,3.926991019E-3,9.147270769E-2
5.688525630E-1,-1.614429615E-2,-1.021366641E-1,2.458296269E-1
5.908697500E-1,1.517563760E-1,-4.242895544E-2,2.467371970E-1
6.128510000E-1,1.925272644E-1,3.513347730E-2,1.073901057E-1
6.328510000E-1,1.345648915E-1,6.332054734E-2,5.003859103E-2
6.528510000E-1,1.038645431E-1,1.406735368E-2,1.282467991E-1
6.728541250E-1,1.338667572E-1,1.146681309E-1,2.356892675E-1
6.948510000E-1,2.302263826E-1,1.134813055E-1,1.989500821E-1
7.148510000E-1,2.566157579E-1,2.291442752E-1,1.849001795E-1
7.348510000E-1,1.665916741E-1,2.687108815E-1,2.673146129E-1
7.548510000E-1,9.386380762E-2,8.309512585E-2,2.928836942E-1
7.748510000E-1,5.508258939E-2,-2.131221592E-1,3.128502667E-1
7.948525630E-1,2.560397983E-2,-2.548878789E-1,3.382797241E-1
8.168510000E-1,8.946557343E-2,-2.843141370E-2,2.509259880E-1
8.368510000E-1,2.334901392E-1,1.083849445E-1,2.401573025E-2
8.568510000E-1,4.205719829E-1,5.206317082E-2,-1.765924096E-1
8.768510000E-1,6.082123518E-1,-2.812423408E-1,-3.200759292E-1
8.968510000E-1,7.302283049E-1,-4.495968223E-1,-4.985882044E-1
9.168510000E-1,7.397403717E-1,-3.600439727E-1,-5.120970607E-1
9.368510000E-1,4.863534570E-1,6.928957254E-2,-2.119876891E-1
9.568510000E-1,1.417556405E-1,5.468989015E-1,1.591740251E-1
9.768525630E-1,-7.586946338E-2,2.489363104E-1,2.959903777E-1
9.988510000E-1,-7.827802002E-2,-3.291341960E-1,9.171704948E-2
1.018851000E0,1.072330326E-1,-4.602782428E-1,-2.387959510E-1
1.038852563E0,3.191858232E-1,-4.707327485E-1,-4.027521908E-1
1.058852563E0,4.185997546E-1,-8.747590333E-2,-2.416931987E-1
1.078852563E0,3.714584112E-1,6.404660344E-1,4.431391135E-2
1.100851000E0,1.589122266E-1,6.912550926E-1,2.433861643E-1
1.120851000E0,-2.029992491E-1,3.998374641E-1,3.067765236E-1
1.140851000E0,-5.471607447E-1,1.013338193E-1,2.310466915E-1
1.160851000E0,-6.820048690E-1,-1.023810133E-1,4.689699784E-2
1.180851000E0,-6.158568859E-1,-1.221381426E-1,-1.094670519E-1
1.202851000E0,-4.814665318E-1,-7.342600077E-2,-1.566607505E-1
1.222851000E0,-3.913028240E-1,-1.258033365E-1,-1.739918739E-1
1.242851000E0,-3.531848192E-1,1.488765888E-2,-1.728050560E-1
1.262863500E0,-2.731963992E-1,1.585980654E-1,-2.260201424E-1
1.284855688E0,-1.131846011E-1,-3.522772491E-1,-2.472084314E-1
1.306851000E0,4.457570985E-2,-8.822464943E-1,-1.024682820E-1
1.326851000E0,1.862440854E-1,-8.509702086E-1,1.228013635E-1
1.346851000E0,3.863810003E-1,-6.868743300E-1,2.141868025E-1
1.366851000E0,4.389154017E-1,-6.834185719E-1,2.171364129E-1
1.386852563E0,4.002214372E-1,-5.197939277E-1,1.768891215E-1
1.406852563E0,3.291690946E-1,-2.394417226E-1,1.516167521E-1
1.428851000E0,2.744879425E-1,4.838052765E-2,6.344271451E-2
1.448851000E0,2.972819209E-1,-3.714060783E-2,-9.168214351E-2
1.468851000E0,3.390825689E-1,-2.051459998E-1,-1.714262366E-1
1.488851000E0,4.280768931E-1,-4.991641641E-2,-1.059938446E-1
1.508851000E0,4.411843121E-1,1.366418302E-1,8.222246170E-2
1.528851000E0,3.716853261E-1,3.303559124E-1,2.593210340E-1
1.548858813E0,3.843389452E-1,1.997354776E-1,1.615651250E-1
1.570851000E0,5.052553415E-1,-1.572541706E-2,-1.817411333E-1
1.590869750E0,6.215117574E-1,2.214822732E-2,-3.545287251E-1
1.612851000E0,5.491852760E-1,8.642870188E-2,-2.096489519E-1
1.632851000E0,3.256609738E-1,8.171631396E-2,1.307949722E-1
1.652852563E0,-2.827433310E-2,-1.516691130E-2,5.809677243E-1
1.674851000E0,-4.365068376E-1,-2.302089334E-1,8.250171542E-1
1.694854125E0,-6.794217825E-1,-1.283515096E-1,7.549945116E-1
1.716851000E0,-5.431115627E-1,-8.798204362E-2,3.847927451E-1
1.736851000E0,-3.158871531E-1,-3.185400367E-1,1.254717261E-1
1.756852563E0,-2.343278974E-1,-5.971643925E-1,1.672374457E-1
1.778851000E0,-2.343453616E-1,-1.414938420E-1,4.098905623E-1
1.798851000E0,-1.003564298E-1,1.623854339E-1,5.080130100E-1
1.818851000E0,8.372344077E-2,-6.962118298E-2,5.045397878E-1
1.838851000E0,1.835911870E-1,-2.258979678E-1,5.991540551E-1
1.858851000E0,1.651605070E-1,4.176223874E-1,7.141014338E-1
1.878854125E0,1.494350880E-1,7.647334337E-1,5.633399487E-1
1.900851000E0,2.604729235E-1,5.248903036E-1,2.428625673E-1
1.920851000E0,2.467546463E-1,2.266310006E-1,1.056796834E-1
1.940851000E0,1.296430528E-1,1.434137076E-1,-1.279326342E-2
1.960851000E0,1.001295373E-1,1.606924683E-1,-9.557422996E-2
1.980851000E0,2.156005204E-1,1.544267386E-1,-1.515818387E-1
2.000852563E0,2.916096151E-1,2.217615396E-1,-2.088111937E-1
2.020852563E0,3.204075396E-1,1.534493417E-1,-3.628365099E-1
2.042851000E0,1.930159628E-1,-4.061381146E-2,-4.599117041E-1
2.062851000E0,-2.385865152E-2,-1.131147891E-1,-3.661002517E-1
2.082851000E0,3.700098023E-2,-1.460840553E-2,-2.972819209E-1
2.102851000E0,2.367539108E-1,1.520705372E-1,-2.584134340E-1
2.122852563E0,3.486818671E-1,1.590693146E-1,-1.483355314E-1
2.144852563E0,2.077465355E-1,2.161415666E-1,-7.127925009E-2
2.164882250E0,-1.192059834E-2,1.058716699E-1,2.225294709E-2
2.186852563E0,-1.577254087E-1,-1.788264364E-1,1.305680871E-1
2.208851000E0,-2.762157917E-1,-1.510757059E-1,1.286656708E-1
2.228852563E0,-3.316300213E-1,3.291691095E-2,8.848818950E-3
2.248854125E0,-3.553839326E-1,3.103195317E-2,-5.108578876E-2
2.270852563E0,-4.309392571E-1,7.543312758E-2,-2.302089334E-2
2.292851000E0,-4.058937728E-1,5.401793867E-2,-3.443534672E-2
2.312851000E0,-3.407057226E-1,4.426154867E-2,-9.051277488E-2
2.332852563E0,-2.998650074E-1,-3.478441015E-2,-1.734333634E-1
2.354851000E0,-3.511951566E-1,-3.468143642E-1,-2.368760854E-1
2.374854125E0,-4.762479961E-1,-5.889264345E-1,-1.132195070E-1
2.396852563E0,-5.747020245E-1,-6.434505582E-1,7.429866493E-2
2.416852563E0,-5.979847312E-1,-6.003758311E-1,3.808308393E-2
2.436852563E0,-4.382521808E-1,-5.152561069E-1,-1.438151300E-1
2.458851000E0,-4.495968297E-2,-5.407030135E-2,-3.248232305E-1
2.478851000E0,4.962320030E-1,2.588323355E-1,-3.109129667E-1
2.498851000E0,1.034229755E0,-2.413092256E-1,-3.136007488E-1
2.518851000E0,1.414083242E0,-1.239183784E0,-6.371498704E-1
2.538851000E0,1.233267069E0,-1.553918958E0,-9.898111224E-1
2.558851000E0,3.907966614E-1,-9.771400094E-1,-6.144780517E-1
2.578852563E0,7.138396613E-3,-7.709817290E-1,-1.212829277E-1
2.600851000E0,3.551745042E-2,-7.185171247E-1,-3.396410868E-2
2.620851000E0,1.591042131E-1,-7.864627838E-1,-2.672099173E-1
2.640851000E0,1.318945289E-1,-4.891110659E-1,-4.961272776E-1
2.660851000E0,-2.532472648E-2,-3.951425478E-2,-4.620060921E-1
2.680851000E0,-2.428451180E-1,2.997079492E-1,5.328490213E-2
2.700851000E0,-4.203101993E-1,3.642676771E-1,7.759733796E-1
2.720851000E0,-3.691022396E-1,3.378433883E-1,1.070427895E0
2.740851000E0,-1.067966968E-1,2.948384583E-1,8.629605770E-1
2.760851000E0,4.255112633E-2,3.157474995E-1,6.170088053E-1
2.780851000E0,1.574287005E-2,5.341056585E-1,5.639333129E-1
2.800851000E0,7.218682021E-2,6.795265079E-1,4.099080265E-1
2.820851000E0,1.473407000E-1,7.388677001E-1,1.215447262E-1
2.840851000E0,5.466371030E-2,4.287575781E-1,7.347836159E-3
2.860851000E0,-8.450884372E-2,2.817834020E-1,4.677482322E-2
2.880851000E0,-6.283185212E-4,3.235665858E-1,5.988224596E-2
2.900851000E0,1.680228412E-1,3.246836066E-1,7.084291428E-2
2.920851000E0,2.016029805E-1,3.403392136E-1,1.624377966E-1
2.942849438E0,1.171639487E-1,2.937738299E-1,9.957103431E-2
2.962851000E0,1.374272257E-1,1.692271233E-1,-2.128952593E-1
2.982852563E0,2.699326277E-1,2.200685591E-1,-5.196194053E-1
3.004852563E0,4.454254806E-1,2.984512970E-2,-7.191454768E-1
3.026851000E0,5.378057361E-1,-2.058266848E-1,-7.136476636E-1
3.046851000E0,5.275083184E-1,-9.046041220E-2,-6.553362012E-1
3.066894750E0,4.063301086E-1,1.034980267E-1,-5.291314721E-1
3.088851000E0,4.637339711E-2,2.605951130E-1,-1.975712776E-1
3.108851000E0,-2.177647352E-1,1.623854339E-1,9.716247767E-2
3.128851000E0,-2.040289938E-1,-1.466076542E-2,1.399753988E-1
3.148854125E0,-4.858996719E-2,2.581341937E-2,3.581415489E-2
3.170851000E0,6.401867419E-2,-1.355422735E-1,-1.741489470E-1
3.190851000E0,-9.604547173E-2,-3.105987906E-1,-2.768266797E-1
3.210851000E0,-2.261772156E-1,-3.547207117E-1,-2.382548898E-1
3.230851000E0,-1.663996875E-1,-3.500257730E-1,-1.500459611E-1
3.250851000E0,-9.862855822E-2,-3.534815311E-1,-1.671850830E-1
3.270851000E0,-9.349729121E-2,-5.636889935E-1,-3.270398080E-1
3.290851000E0,-2.905973233E-2,-4.234343171E-1,-5.636540651E-1
3.310851000E0,1.815142483E-1,3.252421021E-1,-7.299665213E-1
3.330851000E0,4.923748374E-1,1.046691418E0,-4.474500716E-1
3.350851000E0,6.847974062E-1,1.263391495E0,9.512044489E-3
3.370851000E0,5.767091513E-1,1.140014172E0,2.934596539E-1
3.390854125E0,3.382098973E-1,8.006697893E-1,4.249004126E-1
3.412851000E0,1.727526933E-1,6.098005772E-1,5.154830217E-1
3.432851000E0,1.043183282E-1,2.321287990E-3,4.391597509E-1
3.452851000E0,1.271995902E-1,-2.963918149E-1,2.334203273E-1
3.472851000E0,8.606218547E-2,-8.220500499E-2,1.173908487E-1
3.492851000E0,1.379159242E-1,1.175828278E-1,1.720371097E-1
3.512851000E0,2.838079929E-1,2.127032727E-1,1.825439930E-1
3.532851000E0,5.099852085E-1,-6.035348400E-2,6.574655324E-2
3.552851000E0,6.982015371E-1,-3.144036233E-1,-4.242895544E-2
3.572851000E0,4.077787101E-1,-1.169894189E-1,3.347017765E-1
3.592851000E0,-1.932952106E-1,-7.805112749E-2,8.198683858E-1
3.612851000E0,-3.416831195E-1,-4.892157912E-1,7.308217287E-1
3.632851000E0,-1.162912846E-1,-6.760358214E-1,2.105914205E-1
3.652851000E0,9.381144494E-2,-3.576528728E-1,-1.724036187E-1
3.672851000E0,1.120152324E-1,1.106189713E-1,-2.102947235E-1
3.692851000E0,-6.253514439E-2,5.276828408E-1,1.861393601E-1
3.714849438E0,-3.117332458E-1,3.734481037E-1,5.912477374E-1
3.734868188E0,-5.904623270E-1,1.380555425E-2,6.104637980E-1
3.756851000E0,-7.416776419E-1,-3.402693868E-1,3.758566678E-1
3.776851000E0,-6.209532619E-1,-2.655344009E-1,9.138543904E-2
3.796851000E0,-3.344050944E-1,-1.518611014E-1,-8.555603772E-2
3.816851000E0,-5.490805954E-2,-2.794097662E-1,-1.313534826E-1
3.836851000E0,6.047565863E-2,-4.150741994E-1,-2.771582827E-2
3.858851000E0,-4.391248524E-2,-3.007551432E-1,2.214822732E-2
3.878851000E0,-2.151292861E-1,-6.874851882E-2,-9.138543904E-2
3.898851000E0,-2.132094204E-1,1.274090353E-2,-2.701246142E-1
3.918851000E0,-6.736970693E-2,-6.766641140E-2,-4.025602043E-1
3.940849438E0,6.974335760E-2,-2.247285992E-1,-3.805341423E-1
3.960851000E0,1.149299294E-1,-9.681341052E-2,-3.226590157E-1
3.982851000E0,1.698379815E-1,1.306553483E-1,-3.375292122E-1
4.004876000E0,3.752807081E-1,3.771656379E-2,-3.478092253E-1
4.026851000E0,5.139471292E-1,6.834709644E-2,-2.028421611E-1
4.046851000E0,5.082922578E-1,-6.972590089E-2,-1.276359260E-1
4.066851000E0,3.158696890E-1,-1.588075012E-1,-2.437701374E-1
4.086851000E0,-1.801179722E-2,-1.480388194E-1,-3.084345758E-1
4.106851000E0,-4.189313650E-1,2.063328177E-1,-1.618269235E-1
4.126851000E0,-5.518032908E-1,4.025602043E-1,8.375835419E-2
