"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.200000000E-2,-1.082099915E0,-3.935999870E-1,-1.221899986E0
3.200937500E-2,-1.386199951E0,-2.507999837E-1,6.439999938E-1
6.200156300E-2,-2.186199903E0,-9.483999610E-1,1.436999917E0
8.200781300E-2,-1.656399965E0,-6.570000052E-1,6.614999771E-1
1.120000000E-1,-1.203299999E0,-6.489999592E-2,1.308399916E0
1.320015630E-1,-2.233000040E0,2.679999918E-2,6.859999895E-1
1.520015630E-1,-1.565599918E0,5.169000030E-1,2.450999916E-1
1.720062500E-1,-1.068400025E0,-8.259999752E-2,4.711000025E-1
2.020015630E-1,-1.478799939E0,-8.191999793E-1,7.281000018E-1
2.220015630E-1,-1.570799947E0,-7.171999812E-1,-1.185999960E-1
2.520000000E-1,3.777000010E-1,-1.009999961E-1,-4.150999784E-1
2.720062500E-1,1.466999948E-1,-1.266999990E-1,5.625000000E-1
3.020000000E-1,-1.059399962E0,-6.876999736E-1,6.261999607E-1
3.220015630E-1,-8.481999636E-1,-3.911999762E-1,6.499999762E-1
3.520000000E-1,3.497999907E-1,6.627999544E-1,6.839999557E-1
3.720078130E-1,5.719999969E-2,1.079100013E0,7.548999786E-1
4.020015630E-1,-1.301299930E0,1.492999941E-1,-1.322499990E0
4.220078130E-1,-1.017099977E0,1.174999997E-1,-2.201499939E0
4.520000000E-1,-2.034999877E-1,6.875999570E-1,-1.809999906E-2
4.720046880E-1,-4.513999820E-1,8.768999577E-1,1.113600016E0
5.020000000E-1,-1.165799975E0,3.157999814E-1,2.787999809E-1
5.220000000E-1,-9.972999692E-1,1.291999966E-1,5.092999935E-1
5.420000000E-1,-4.727999866E-1,7.657999992E-1,1.139400005E0
5.620000000E-1,-2.418999970E-1,1.212599993E0,1.028200030E0
5.820000000E-1,-3.782999814E-1,1.114699960E0,8.015999794E-1
6.020000000E-1,-6.240999699E-1,8.743000031E-1,4.333999753E-1
6.220015630E-1,-7.978000045E-1,6.596999764E-1,3.700000048E-2
6.520000000E-1,-7.488999963E-1,1.033599973E0,-1.630999893E-1
6.720031250E-1,-6.504999995E-1,1.143299937E0,-1.155999973E-1
7.020000000E-1,-6.529999971E-1,7.610999942E-1,-6.272000074E-1
7.220000000E-1,-5.234000087E-1,1.116699934E0,-2.348999977E-1
7.420000000E-1,-3.271999955E-1,1.236400008E0,2.881000042E-1
7.620000000E-1,-2.361999899E-1,9.830999970E-1,3.888999820E-1
7.820000000E-1,-1.033999994E-1,5.236999989E-1,-2.811999917E-1
8.020000000E-1,2.354999930E-1,1.439999975E-2,-5.730000138E-1
8.220000000E-1,6.471999884E-1,-2.752999961E-1,-3.405999839E-1
8.420015630E-1,6.735000014E-1,-2.072999924E-1,2.474000007E-1
8.620015630E-1,5.011000037E-1,-6.949999928E-2,9.925999641E-1
8.920000000E-1,2.518999875E-1,-9.812999964E-1,4.522999823E-1
9.120000000E-1,-3.082000017E-1,-1.123799920E0,-1.869999915E-1
9.320000000E-1,-6.942999959E-1,-1.040499926E0,-5.375999808E-1
