"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.221531868E0,8.067119122E-1,7.063488960E0
2.000156300E-2,2.244334221E0,1.071884155E0,8.638432503E0
4.000781300E-2,1.353298545E0,5.866177082E-1,1.040381145E1
6.200156300E-2,7.884297371E-1,2.348711789E-1,1.071965504E1
8.200781300E-2,9.519345760E-1,3.735720813E-1,1.007005119E1
1.040015630E-1,1.311036110E0,8.825123310E-1,1.071155262E1
1.240015630E-1,1.921298951E-1,8.132720590E-1,1.052170181E1
1.440015630E-1,-1.335198432E-1,1.374022841E0,9.962570190E0
1.640078130E-1,5.902186036E-2,1.286098123E0,9.933619499E0
1.860015630E-1,-3.511910737E-1,5.021886230E-1,1.038292503E1
2.080000000E-1,-1.319310427E0,-2.489969833E-3,1.032973576E1
2.280000000E-1,-1.059482217E0,1.138682291E-1,9.388641357E0
2.480093750E-1,1.826871634E-1,2.980493903E-1,9.132740021E0
2.700000000E-1,7.057148963E-2,8.844181150E-2,1.032470798E1
2.900000000E-1,-1.220813036E0,-3.791457713E-1,1.024554634E1
3.100000000E-1,-1.535602689E0,-8.542511463E-1,1.052751541E1
3.300078130E-1,-9.797073603E-1,-3.369024992E-1,1.039755821E1
3.520000000E-1,-1.089265943E-1,3.007021546E-1,1.048507118E1
3.720078130E-1,-3.614765704E-1,6.237469912E-1,1.054690838E1
3.940000000E-1,-1.413795233E0,-1.639166325E-1,9.219841003E0
4.140062500E-1,-1.561795235E0,-5.797895193E-1,7.725025654E0
4.360000000E-1,-8.220443726E-1,-2.514103353E-1,8.301195145E0
4.560000000E-1,-7.144872546E-1,-4.020343348E-2,1.007424545E1
4.760000000E-1,-1.227066636E0,4.797022790E-2,1.089749622E1
4.960062500E-1,-1.847681999E0,-4.753448069E-1,1.025817776E1
5.180000000E-1,-1.879975080E0,-9.151405096E-1,1.011981106E1
5.380078130E-1,-1.444718719E0,-4.746169746E-1,1.081267452E1
5.600000000E-1,-1.131193280E0,6.745903194E-2,1.074740791E1
5.800000000E-1,-1.230485559E0,1.461420767E-2,1.056584167E1
6.000000000E-1,-1.490486383E0,-1.861443967E-1,1.020282364E1
6.200000000E-1,-1.705255747E0,-3.775656223E-1,9.775563240E0
6.400000000E-1,-1.750764728E0,-1.412387490E-1,9.597348213E0
6.600000000E-1,-1.673671484E0,2.448789477E-1,9.597780228E0
6.820000000E-1,-1.653081298E0,1.327537000E-1,9.502194405E0
7.020000000E-1,-1.709603667E0,-5.198290572E-2,9.102209091E0
7.220000000E-1,-1.638084054E0,4.212166965E-1,9.491917610E0
7.420000000E-1,-1.506431818E0,6.003413200E-1,1.001534748E1
7.620000000E-1,-1.472453237E0,3.935492933E-1,1.011262894E1
7.820000000E-1,-1.339172721E0,-3.666001558E-2,9.444665909E0
8.020000000E-1,-9.506704807E-1,-5.019204617E-1,9.161652565E0
8.220000000E-1,-5.350274444E-1,-7.552940249E-1,9.386515617E0
8.420015630E-1,-5.214380026E-1,-6.325097680E-1,9.988360405E0
8.620015630E-1,-7.091625333E-1,-4.292133152E-1,1.072888660E1
8.840062500E-1,-7.660200000E-1,-9.948961735E-1,1.053628826E1
9.060000000E-1,-1.230811119E0,-1.246727943E0,9.739583969E0
9.260000000E-1,-1.611843586E0,-9.988705516E-1,9.252612114E0
9.460000000E-1,-1.774850488E0,-9.711264968E-1,9.734862328E0
9.660015630E-1,-1.833288074E0,-1.511890531E0,1.125088120E1
9.880000000E-1,-9.667690396E-1,-2.240015030E0,1.092785454E1
1.008000000E0,2.710236423E-2,-1.960678816E0,9.583950996E0
1.028001563E0,7.351156324E-2,-1.022285819E0,8.877834320E0
1.048004688E0,-4.089583755E-1,-1.420144588E-1,8.089451790E0
1.070042188E0,-8.761437535E-1,1.881650984E-1,8.080258369E0
1.092000000E0,-1.052883625E0,-1.740967780E-1,9.604215622E0
1.112000000E0,-1.006953359E0,-8.401828408E-1,1.035563087E1
1.132000000E0,-4.814260900E-1,-1.340781689E0,1.051421261E1
