"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.646000000E-2,-2.856250000E1,-3.056250000E1,-2.806250000E1
3.646937500E-2,-2.768750000E1,-3.081250000E1,-2.881250000E1
6.646156300E-2,-2.593750000E1,-3.125000000E1,-2.987500000E1
8.646781300E-2,-2.512500000E1,-3.068750000E1,-3.118750000E1
1.164600000E-1,-2.350000000E1,-3.037500000E1,-3.300000000E1
1.364615630E-1,-2.275000000E1,-2.981250000E1,-3.400000000E1
1.564615630E-1,-2.231250000E1,-2.893750000E1,-3.475000000E1
1.764662500E-1,-2.150000000E1,-2.837500000E1,-3.531250000E1
2.064615630E-1,-2.137500000E1,-2.762500000E1,-3.612500000E1
2.264615630E-1,-2.137500000E1,-2.687500000E1,-3.650000000E1
2.564600000E-1,-2.156250000E1,-2.556250000E1,-3.725000000E1
2.764662500E-1,-2.118750000E1,-2.512500000E1,-3.762500000E1
3.064600000E-1,-2.093750000E1,-2.443750000E1,-3.812500000E1
3.264615630E-1,-2.100000000E1,-2.381250000E1,-3.818750000E1
3.564600000E-1,-2.125000000E1,-2.325000000E1,-3.806250000E1
3.764678130E-1,-2.156250000E1,-2.250000000E1,-3.787500000E1
4.064615630E-1,-2.200000000E1,-2.187500000E1,-3.731250000E1
4.264678130E-1,-2.225000000E1,-2.181250000E1,-3.712500000E1
4.564600000E-1,-2.181250000E1,-2.125000000E1,-3.718750000E1
4.764646880E-1,-2.150000000E1,-2.100000000E1,-3.750000000E1
5.064600000E-1,-2.112500000E1,-2.068750000E1,-3.781250000E1
5.264600000E-1,-2.081250000E1,-2.012500000E1,-3.850000000E1
5.464600000E-1,-2.025000000E1,-1.962500000E1,-3.868750000E1
5.664600000E-1,-2.050000000E1,-1.956250000E1,-3.893750000E1
5.864600000E-1,-2.075000000E1,-1.937500000E1,-3.875000000E1
6.064600000E-1,-2.093750000E1,-1.956250000E1,-3.843750000E1
6.264615630E-1,-2.112500000E1,-1.968750000E1,-3.856250000E1
6.564600000E-1,-2.137500000E1,-1.975000000E1,-3.843750000E1
6.764631250E-1,-2.093750000E1,-2.000000000E1,-3.862500000E1
7.064600000E-1,-2.100000000E1,-1.987500000E1,-3.850000000E1
7.264600000E-1,-2.100000000E1,-2.012500000E1,-3.837500000E1
7.464600000E-1,-2.062500000E1,-1.987500000E1,-3.825000000E1
7.664600000E-1,-2.106250000E1,-1.962500000E1,-3.850000000E1
7.864600000E-1,-2.131250000E1,-1.943750000E1,-3.856250000E1
8.064600000E-1,-2.137500000E1,-1.956250000E1,-3.862500000E1
8.264600000E-1,-2.156250000E1,-1.956250000E1,-3.837500000E1
8.464615630E-1,-2.168750000E1,-1.968750000E1,-3.818750000E1
8.664615630E-1,-2.168750000E1,-2.037500000E1,-3.793750000E1
8.964600000E-1,-2.162500000E1,-2.106250000E1,-3.687500000E1
9.164600000E-1,-2.150000000E1,-2.168750000E1,-3.656250000E1
9.364600000E-1,-2.137500000E1,-2.250000000E1,-3.650000000E1
9.564600000E-1,-2.093750000E1,-2.250000000E1,-3.687500000E1
9.764615630E-1,-2.062500000E1,-2.268750000E1,-3.756250000E1
1.006460000E0,-2.118750000E1,-2.243750000E1,-3.775000000E1
1.026460000E0,-2.150000000E1,-2.275000000E1,-3.750000000E1
1.046461563E0,-2.156250000E1,-2.331250000E1,-3.712500000E1
1.066461563E0,-2.162500000E1,-2.362500000E1,-3.656250000E1
1.096460000E0,-2.056250000E1,-2.387500000E1,-3.643750000E1
1.116460000E0,-2.043750000E1,-2.362500000E1,-3.625000000E1
1.136460000E0,-2.043750000E1,-2.325000000E1,-3.631250000E1
1.156460000E0,-2.062500000E1,-2.300000000E1,-3.681250000E1
1.176460000E0,-2.093750000E1,-2.237500000E1,-3.687500000E1
1.196460000E0,-2.106250000E1,-2.200000000E1,-3.781250000E1
1.216460000E0,-2.093750000E1,-2.187500000E1,-3.818750000E1
1.236461563E0,-2.062500000E1,-2.156250000E1,-3.818750000E1
1.266472500E0,-2.062500000E1,-2.125000000E1,-3.881250000E1
1.296460000E0,-2.062500000E1,-2.125000000E1,-3.881250000E1
1.316460000E0,-2.112500000E1,-2.131250000E1,-3.856250000E1
1.336460000E0,-2.175000000E1,-2.143750000E1,-3.812500000E1
1.356460000E0,-2.237500000E1,-2.193750000E1,-3.768750000E1
1.376460000E0,-2.287500000E1,-2.206250000E1,-3.675000000E1
1.396460000E0,-2.375000000E1,-2.225000000E1,-3.606250000E1
1.416460000E0,-2.412500000E1,-2.218750000E1,-3.562500000E1
1.436460000E0,-2.443750000E1,-2.225000000E1,-3.531250000E1
1.456460000E0,-2.425000000E1,-2.250000000E1,-3.525000000E1
1.476460000E0,-2.406250000E1,-2.287500000E1,-3.537500000E1
1.496460000E0,-2.343750000E1,-2.318750000E1,-3.543750000E1
1.516460000E0,-2.350000000E1,-2.331250000E1,-3.537500000E1
1.536460000E0,-2.362500000E1,-2.325000000E1,-3.537500000E1
1.556460000E0,-2.375000000E1,-2.362500000E1,-3.518750000E1
1.576460000E0,-2.381250000E1,-2.393750000E1,-3.493750000E1
1.596460000E0,-2.393750000E1,-2.450000000E1,-3.443750000E1
1.616460000E0,-2.356250000E1,-2.506250000E1,-3.393750000E1
1.636460000E0,-2.356250000E1,-2.543750000E1,-3.400000000E1
1.656461563E0,-2.362500000E1,-2.543750000E1,-3.400000000E1
1.686460000E0,-2.418750000E1,-2.456250000E1,-3.406250000E1
1.706460000E0,-2.468750000E1,-2.406250000E1,-3.431250000E1
1.726460000E0,-2.481250000E1,-2.368750000E1,-3.450000000E1
1.746460000E0,-2.531250000E1,-2.337500000E1,-3.443750000E1
1.766460000E0,-2.568750000E1,-2.331250000E1,-3.412500000E1
1.786460000E0,-2.625000000E1,-2.281250000E1,-3.437500000E1
1.806460000E0,-2.612500000E1,-2.231250000E1,-3.462500000E1
1.826460000E0,-2.650000000E1,-2.193750000E1,-3.506250000E1
1.846460000E0,-2.693750000E1,-2.181250000E1,-3.512500000E1
1.866469375E0,-2.668750000E1,-2.156250000E1,-3.537500000E1
1.896460000E0,-2.643750000E1,-2.131250000E1,-3.531250000E1
1.916461563E0,-2.650000000E1,-2.150000000E1,-3.562500000E1
1.936461563E0,-2.612500000E1,-2.143750000E1,-3.587500000E1
1.956461563E0,-2.612500000E1,-2.150000000E1,-3.618750000E1
1.986460000E0,-2.581250000E1,-2.156250000E1,-3.681250000E1
2.006460000E0,-2.543750000E1,-2.187500000E1,-3.650000000E1
2.026461563E0,-2.556250000E1,-2.231250000E1,-3.600000000E1
2.056495938E0,-2.525000000E1,-2.306250000E1,-3.587500000E1
2.086460000E0,-2.506250000E1,-2.318750000E1,-3.550000000E1
2.106460000E0,-2.475000000E1,-2.375000000E1,-3.562500000E1
2.126461563E0,-2.437500000E1,-2.368750000E1,-3.543750000E1
2.156461563E0,-2.368750000E1,-2.400000000E1,-3.493750000E1
2.176461563E0,-2.350000000E1,-2.406250000E1,-3.481250000E1
2.196461563E0,-2.387500000E1,-2.368750000E1,-3.475000000E1
2.226460000E0,-2.431250000E1,-2.337500000E1,-3.493750000E1
2.246461563E0,-2.450000000E1,-2.300000000E1,-3.512500000E1
2.266461563E0,-2.437500000E1,-2.275000000E1,-3.562500000E1
2.296460000E0,-2.406250000E1,-2.231250000E1,-3.606250000E1
2.316460000E0,-2.387500000E1,-2.218750000E1,-3.612500000E1
2.336461563E0,-2.356250000E1,-2.206250000E1,-3.643750000E1
2.366461563E0,-2.387500000E1,-2.175000000E1,-3.625000000E1
2.386461563E0,-2.425000000E1,-2.156250000E1,-3.612500000E1
2.406461563E0,-2.481250000E1,-2.118750000E1,-3.612500000E1
2.426461563E0,-2.525000000E1,-2.081250000E1,-3.575000000E1
2.456480313E0,-2.556250000E1,-2.056250000E1,-3.556250000E1
2.486460000E0,-2.531250000E1,-2.081250000E1,-3.518750000E1
2.506460000E0,-2.543750000E1,-2.156250000E1,-3.475000000E1
2.526460000E0,-2.612500000E1,-2.256250000E1,-3.343750000E1
