"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211696000E1,1.189590000E2,0.000000000E0,0.000000000E0,0.000000000E0,8.628298187E1,0.000000000E0
1.054222031E0,3.211712400E1,1.189589450E2,0.000000000E0,0.000000000E0,0.000000000E0,1.018626328E2,0.000000000E0
1.996819947E0,3.211702922E1,1.189586573E2,1.969964696E1,0.000000000E0,0.000000000E0,7.367856026E0,1.308357906E1
2.996040155E0,3.211704037E1,1.189587530E2,2.251740167E1,0.000000000E0,0.000000000E0,4.607646942E0,7.794036388E0
3.996431613E0,3.211705278E1,1.189587686E2,1.921152503E1,8.000000119E-1,4.500000000E0,3.790092468E0,3.887334108E0
5.000571769E0,3.211706730E1,1.189587766E2,2.201010839E1,2.069999933E0,3.352000122E2,3.790092468E0,2.737502575E0
5.999137238E0,3.211708519E1,1.189587769E2,2.143463960E1,2.960000038E0,3.458999939E2,3.790092468E0,2.751036644E0
6.997619893E0,3.211711228E1,1.189587679E2,2.109579094E1,3.829999924E0,3.436000061E2,3.790092468E0,2.655621052E0
7.999045049E0,3.211714712E1,1.189587610E2,2.129491291E1,4.090000153E0,3.481000061E2,3.790092468E0,2.674724817E0
8.999913278E0,3.211717881E1,1.189587545E2,2.163520242E1,4.199999809E0,3.493999939E2,3.790092468E0,2.682675362E0
9.997206299E0,3.211722415E1,1.189587368E2,2.071206505E1,4.949999809E0,3.507000122E2,3.790092468E0,2.574338198E0
1.100458010E1,3.211726402E1,1.189587234E2,2.036953135E1,4.539999962E0,3.438999939E2,3.790092468E0,2.500000000E0
1.199854416E1,3.211730865E1,1.189587109E2,2.083376543E1,5.039999962E0,3.477999878E2,3.790092468E0,2.500000000E0
1.300506739E1,3.211734621E1,1.189586976E2,2.137757947E1,4.829999924E0,3.476000061E2,3.790092468E0,2.500000000E0
1.400300510E1,3.211738887E1,1.189586939E2,2.076463256E1,5.269999981E0,3.555000000E2,3.790092468E0,2.500000000E0
1.499907015E1,3.211743239E1,1.189586900E2,2.098677076E1,4.920000076E0,3.596000061E2,3.790092468E0,2.500000000E0
1.599855432E1,3.211747896E1,1.189586883E2,2.022032046E1,5.300000191E0,3.582000122E2,3.790092468E0,2.500000000E0
1.700228161E1,3.211752196E1,1.189586826E2,2.007204144E1,5.119999886E0,3.542999878E2,3.790092468E0,2.500000000E0
1.799869656E1,3.211757000E1,1.189586813E2,2.067839542E1,5.219999790E0,3.507999878E2,3.790092468E0,2.500000000E0
1.900128140E1,3.211761651E1,1.189586754E2,2.098129539E1,5.440000057E0,3.516000061E2,3.790092468E0,2.500000000E0
1.999757395E1,3.211766247E1,1.189586687E2,2.096095451E1,5.239999771E0,3.507000122E2,3.790092468E0,2.500000000E0
2.099910150E1,3.211770667E1,1.189586555E2,2.215938238E1,5.429999828E0,3.457000122E2,3.790092468E0,2.500000000E0
2.199712520E1,3.211775347E1,1.189586395E2,2.025015832E1,5.460000038E0,3.432000122E2,3.790092468E0,2.500000000E0
2.299730812E1,3.211780571E1,1.189586298E2,2.040360625E1,5.329999924E0,3.515000000E2,3.790092468E0,2.500000000E0
2.399661067E1,3.211785748E1,1.189586052E2,1.897470538E1,4.780000210E0,3.487999878E2,3.790092468E0,2.500000000E0
2.500040947E1,3.211790759E1,1.189585990E2,1.859444614E1,5.440000057E0,3.581000061E2,3.790092468E0,2.500000000E0
2.600002942E1,3.211795571E1,1.189585937E2,1.817353091E1,5.239999771E0,2.599999905E0,3.790092468E0,2.500000000E0
2.699668525E1,3.211800420E1,1.189585876E2,1.844231640E1,5.619999886E0,3.552000122E2,3.790092468E0,2.500000000E0
