"Time (s)","Pressure (hPa)"
1.456738540E-1,1.014267456E3
1.856518230E-1,1.014267456E3
2.256575000E-1,1.014236206E3
2.656529160E-1,1.014256226E3
3.056556250E-1,1.014296204E3
3.456769270E-1,1.014293701E3
3.856761980E-1,1.014277466E3
4.256528640E-1,1.014264954E3
4.656759370E-1,1.014279968E3
5.056762500E-1,1.014274963E3
5.456770310E-1,1.014323730E3
5.856728640E-1,1.014287476E3
6.256519270E-1,1.014253723E3
6.656610410E-1,1.014301208E3
7.056528120E-1,1.014258728E3
7.456613020E-1,1.014278748E3
7.856858850E-1,1.014292480E3
8.256788020E-1,1.014267456E3
8.656793230E-1,1.014309998E3
9.056775000E-1,1.014243713E3
9.456775000E-1,1.014302490E3
9.856782290E-1,1.014281250E3
1.025679323E0,1.014257507E3
1.065659583E0,1.014282471E3
1.105654271E0,1.014297485E3
1.145652552E0,1.014263733E3
1.185652448E0,1.014284973E3
1.225646875E0,1.014316223E3
1.265646510E0,1.014274963E3
1.305666562E0,1.014246216E3
1.345666041E0,1.014298706E3
1.385664583E0,1.014306213E3
1.425681979E0,1.014298706E3
1.465647656E0,1.014329956E3
1.505645885E0,1.014328735E3
1.545662187E0,1.014323730E3
1.585648594E0,1.014328735E3
1.625647864E0,1.014352478E3
1.665646719E0,1.014408752E3
1.705654375E0,1.014361206E3
1.745648333E0,1.014263733E3
1.785661406E0,1.014318726E3
1.825665104E0,1.014344971E3
1.865663750E0,1.014277466E3
1.905665104E0,1.014359985E3
1.945664271E0,1.014308716E3
1.985661927E0,1.014315002E3
2.025646562E0,1.014263733E3
2.065656354E0,1.014293701E3
2.105652187E0,1.014322449E3
2.145655312E0,1.014307495E3
2.185665781E0,1.014311218E3
2.225675104E0,1.014322449E3
2.265664010E0,1.014324951E3
2.305664687E0,1.014341248E3
2.345665000E0,1.014339966E3
2.385663437E0,1.014343750E3
2.425665312E0,1.014352478E3
2.465656146E0,1.014431213E3
2.505648854E0,1.014402466E3
2.545649375E0,1.014389954E3
2.585647031E0,1.014383728E3
2.625664271E0,1.014361206E3
2.665665260E0,1.014281250E3
2.705664791E0,1.014296204E3
2.745681250E0,1.014317505E3
