"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.750718700E-2,-1.835625076E1,2.407500076E1,-5.411250305E1
9.750718700E-2,-1.912500000E1,2.506875038E1,-5.373750305E1
1.175071870E-1,-2.011875153E1,2.610000038E1,-5.257500076E1
1.375071870E-1,-2.176875114E1,2.782500076E1,-5.116875076E1
1.575071870E-1,-2.430000114E1,2.992500114E1,-4.873125076E1
1.775071870E-1,-2.686875153E1,3.165000153E1,-4.567500305E1
1.975071870E-1,-2.915625191E1,3.320625305E1,-4.299375153E1
2.175071870E-1,-3.099375153E1,3.423750305E1,-3.995625305E1
2.375071870E-1,-3.206250000E1,3.517500305E1,-3.746250153E1
2.575071870E-1,-3.270000076E1,3.551250076E1,-3.547500229E1
2.775071870E-1,-3.337500000E1,3.573750305E1,-3.384375000E1
2.975071870E-1,-3.354375076E1,3.547500229E1,-3.300000000E1
3.175071870E-1,-3.373125076E1,3.491250229E1,-3.236250305E1
3.375071870E-1,-3.403125000E1,3.476250076E1,-3.131250191E1
3.575071870E-1,-3.463125229E1,3.433125305E1,-2.988750076E1
3.775071870E-1,-3.564375305E1,3.393750000E1,-2.818125153E1
3.975071870E-1,-3.607500076E1,3.388125229E1,-2.602500153E1
4.175071870E-1,-3.628125000E1,3.343125153E1,-2.435625076E1
4.375071870E-1,-3.560625076E1,3.300000000E1,-2.332500076E1
4.575071870E-1,-3.519375229E1,3.230625153E1,-2.317500114E1
4.775071870E-1,-3.481875229E1,3.105000114E1,-2.356875038E1
4.975071870E-1,-3.483750153E1,2.990625191E1,-2.420625114E1
5.175071870E-1,-3.519375229E1,2.872500038E1,-2.377500153E1
5.375071870E-1,-3.530625153E1,2.808750153E1,-2.311875153E1
5.575071870E-1,-3.585000229E1,2.752500153E1,-2.287500000E1
5.775071870E-1,-3.579375076E1,2.767500114E1,-2.244375038E1
5.975071870E-1,-3.526875305E1,2.795625114E1,-2.285625076E1
6.175071870E-1,-3.438750076E1,2.848125076E1,-2.306250000E1
6.375071870E-1,-3.271875000E1,2.973750114E1,-2.261250114E1
