"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.483052492E0,3.043371201E0,7.840083599E0
2.130484400E-2,-3.179163933E0,2.432603359E0,7.739584923E0
4.258984400E-2,-4.364209175E0,2.174178362E0,7.768298626E0
6.387890600E-2,-4.330709934E0,2.475973129E0,7.986045361E0
8.516802100E-2,-3.363411427E0,2.143071890E0,8.381160736E0
1.064571350E-1,-1.199103236E0,1.609173179E0,8.247162819E0
1.277462500E-1,2.159522474E-1,-2.868396044E-1,8.610871315E0
1.490353640E-1,-1.884347759E-2,6.011966988E-2,8.531908035E0
1.703244790E-1,-3.589234054E-1,6.155536175E-1,9.834201813E0
1.916135940E-1,-1.029212832E0,1.204487085E0,1.193629646E1
2.129027080E-1,-3.323032558E-1,-5.551348329E-1,1.285334587E1
2.341918230E-1,-4.666004181E-1,-1.543968797E0,1.238405323E1
2.554809370E-1,-8.015955687E-1,-1.567897081E0,1.010967541E1
2.767700520E-1,1.223629713E0,-1.077069283E0,9.293125153E0
2.980591660E-1,1.922932148E0,-1.938784599E0,7.526324749E0
3.193483330E-1,1.369890928E0,-1.957927108E0,9.077771187E0
3.406374480E-1,-2.367398977E0,3.020938635E-1,8.311768532E0
3.619265620E-1,-1.933998942E0,-2.246262282E-1,1.015035343E1
3.832156770E-1,8.144569993E-1,-2.568396091E0,9.637990952E0
4.045048440E-1,1.831705689E0,-4.601099014E0,4.993521690E0
4.257939580E-1,3.531507015E0,-4.603491783E0,9.561420441E0
4.470830730E-1,-1.792822361E0,-8.470591903E-1,1.346142197E1
4.683722390E-1,-1.943570137E0,-2.302792788E0,8.708976746E0
4.896613540E-1,-1.890928149E0,-5.288137794E-1,5.144269466E0
5.109504690E-1,2.159821510E0,-4.450650215E-1,5.053342342E0
5.322396350E-1,-2.724228621E0,-3.087937593E0,1.337288761E1
5.535287500E-1,-2.539682150E0,-3.080759048E0,1.241516018E1
5.748179160E-1,2.614158690E-1,-2.374577284E0,8.919844627E0
5.961070310E-1,-1.169492081E-1,-1.989033818E0,6.803392887E0
6.173961460E-1,-3.114258766E0,-4.239483356E0,8.163114548E0
6.386853120E-1,-2.185544491E0,-4.862215519E0,1.254437256E1
6.599744790E-1,-4.701597214E0,-4.136591911E0,1.281984615E1
6.812635940E-1,-3.174378395E0,-3.382553816E0,1.035374355E1
7.025527600E-1,-2.077867270E0,-3.234198809E0,1.009292603E1
7.238418750E-1,-4.708775997E0,-4.201198578E0,1.202483082E1
7.451310410E-1,-6.482754707E0,-4.876572609E0,1.431595898E1
7.664202080E-1,-5.012963295E0,-3.818346739E0,1.474935913E1
7.877093230E-1,-2.973082066E0,-2.709871531E0,1.052393341E1
8.089984890E-1,2.305783749E0,-1.993819475E0,1.044736290E1
8.302876560E-1,8.204988480E0,3.523431420E-1,9.163912773E0
8.515767710E-1,-1.395314693E0,-2.503789902E0,8.019545555E0
8.728659370E-1,-1.883749604E0,-3.035295486E0,8.769096375E0
8.941551040E-1,-4.352245331E0,-2.805584431E0,9.297910690E0
9.154442710E-1,-7.306483746E0,-2.839084148E0,8.685049057E0
9.367334370E-1,-6.157330990E0,-1.902892232E0,7.806583881E0
9.580226040E-1,-5.824429512E0,-2.156830549E0,5.960820198E0
9.793117710E-1,-4.155734539E0,-3.195913792E0,4.186542511E0
1.000600885E0,-2.175973177E0,-4.953142643E0,8.737690926E0
1.021890052E0,-3.643371582E0,-5.956034660E0,6.343671799E0
1.043179271E0,-8.503493309E0,-1.129262733E1,6.908677101E0
1.064468437E0,-6.188437462E0,-1.168295670E1,8.670691490E0
1.085757604E0,6.179464459E-1,-8.764310837E0,1.008814049E1
1.107046771E0,-5.539683342E0,-9.525827408E0,1.078475094E1
1.128335937E0,-5.927320957E0,-7.742276669E0,5.393422127E0
1.149625104E0,-2.788834810E0,-4.663312435E0,2.572882652E0
1.170914271E0,-2.453540564E0,-2.118545294E0,3.834797382E0
1.192203437E0,-4.586741924E0,-1.457528114E0,4.505086899E0
1.213492656E0,-8.965607643E0,-2.166401863E0,8.680263519E0
1.234781823E0,-1.032772160E1,-2.664407969E0,9.293125153E0
1.256070989E0,-5.058426857E0,-1.685145378E0,4.383052826E0
1.277360208E0,-5.766702294E-1,-1.491326690E0,6.173781395E0
1.298649375E0,7.256234884E-1,-2.522932291E0,7.315756321E0
1.319938594E0,-3.375375509E0,-5.190032482E0,6.894320011E0
1.341227760E0,-1.063430214E1,-8.908179283E0,7.526324749E0
1.362516927E0,-8.319246292E0,-8.201698303E0,4.490729809E0
1.383806146E0,-3.571586847E0,-9.394221306E0,7.892725468E0
1.405095364E0,-2.144866467E0,-8.544171333E0,8.766703606E0
1.426384531E0,-2.539682150E0,-8.584849358E0,5.129912853E0
1.447673750E0,-2.707478762E0,-7.526623726E0,4.936093807E0
1.468962969E0,-3.396910906E0,-6.238687038E0,6.054140568E0
1.490252187E0,-3.748954773E0,-5.635396481E0,4.648656368E0
1.511541354E0,-5.843572140E0,-6.221937180E0,3.422932863E0
1.532830573E0,-7.483552933E0,-5.020142078E0,4.385445595E0
1.554119791E0,-5.860321522E0,-6.083153248E0,4.768297195E0
1.575409010E0,-5.812465191E0,-7.560122967E0,9.573384285E0
1.596698229E0,-5.922534943E0,-1.246959686E0,1.040877819E1
1.617987448E0,-2.302792788E0,1.558923960E0,6.228816509E0
1.639276666E0,2.973082066E-1,-2.221676064E1,5.680561066E0
1.660565885E0,-1.050508976E1,-6.722336292E0,-1.379761338E0
1.681855104E0,6.490531564E-2,-1.678236008E1,5.505885124E0
1.703144323E0,-1.996212244E0,-9.678967476E0,6.949355125E0
1.724433541E0,-3.157628536E0,-9.803394318E0,4.610371113E0
1.745722760E0,-5.688038349E0,-6.164509296E0,4.952843666E0
1.767012031E0,-6.772585392E0,-3.825525284E0,6.872784615E0
1.788301250E0,-4.060021877E0,-7.680063248E0,6.398706913E0
1.809590469E0,9.939187169E-1,-1.341386509E1,3.166900873E0
1.830879739E0,-6.090332031E0,-1.071805096E1,5.333302498E0
1.852168958E0,-1.680359721E0,-9.533005714E0,3.899403572E0
1.873458229E0,4.695914388E-1,-7.821239948E0,5.208875656E0
1.894747448E0,-1.788036704E0,-6.667301178E0,5.821737289E0
1.916036719E0,-4.481457710E0,-4.989035130E0,5.446064472E0
1.937325937E0,-5.740680695E0,-3.813561201E0,6.326921940E0
1.958615208E0,-6.873084068E0,-4.016951084E0,6.429813385E0
1.979904427E0,-1.637288928E0,-8.477172852E0,4.804189682E0
2.001193698E0,-2.800798893E0,-7.493124008E0,4.866702080E0
2.022482969E0,-1.297209024E0,-9.188139915E0,5.675775528E0
2.043772187E0,-2.204686880E0,-9.283852577E0,4.833202839E0
2.065061458E0,-2.089831591E0,-6.339185238E0,3.801297903E0
2.086350729E0,-2.245364904E0,-8.474779129E0,6.405885220E0
2.107640000E0,-3.485445261E0,-1.012433147E1,6.401099682E0
2.128929271E0,-4.024129391E0,-7.045367241E0,5.446064472E0
2.150218489E0,-3.191128016E0,-6.312864304E0,4.086043835E0
2.171507760E0,-2.896511793E0,-7.325626373E0,5.321338654E0
2.192797031E0,-3.114258766E0,-6.355935097E0,5.592026711E0
2.214086302E0,-2.918047190E0,-4.162913322E0,7.433004379E0
2.235375573E0,-2.222333997E-1,-3.425624609E0,9.051449776E0
2.256664844E0,1.889133453E0,-6.274579048E0,4.287340164E0
2.277954114E0,2.322533369E0,-5.084748268E0,2.999104023E0
2.299243437E0,4.121637046E-1,-6.391827583E0,4.328018188E0
2.320532708E0,-6.939185858E-1,-6.633801460E0,6.951747894E0
2.341821979E0,-8.374280930E0,-8.469993591E0,4.881059170E0
2.363111250E0,-2.015354872E0,-1.166860008E1,4.931308270E0
2.384400521E0,5.772684515E-2,-6.410970211E0,9.726525307E0
2.405689791E0,-1.194317579E0,-1.523809242E1,3.449253798E0
2.426979114E0,-3.538087368E0,-9.092427254E0,6.410670757E0
2.448268385E0,-2.324328184E0,-7.433303356E0,9.884750366E0
2.469557656E0,-1.110568762E0,-7.493124008E0,5.659025669E0
2.490846979E0,9.122636169E-2,-8.072485924E0,6.523432732E0
2.512136250E0,-9.382855892E-1,-7.239484787E0,6.863213539E0
