"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.000000000E-3,7.565000057E-1,-6.733999848E-1,-4.209999740E-2
2.600000000E-2,4.881999791E-1,-4.184999764E-1,7.649999857E-2
4.600000000E-2,-3.653999865E-1,9.559999406E-2,4.059999809E-2
6.600000000E-2,-8.546999693E-1,-2.099999972E-2,5.117999911E-1
8.600000000E-2,-8.042999506E-1,-5.530999899E-1,3.304999769E-1
1.060000000E-1,-4.308999777E-1,-7.989000082E-1,6.768000126E-1
1.260062500E-1,-1.059899926E0,-5.238000154E-1,8.976999521E-1
1.560000000E-1,-2.059900045E0,5.469999909E-1,3.159999847E-1
1.760000000E-1,-1.263199925E0,1.563999951E-1,-1.489999890E-1
1.960000000E-1,-1.064199924E0,-3.409999982E-2,-2.754999995E-1
2.160000000E-1,-6.609999537E-1,1.014999971E-1,7.599999662E-3
2.360000000E-1,-3.625999987E-1,4.169999808E-2,5.352999568E-1
2.560000000E-1,2.969999909E-1,-1.128999963E-1,3.829999864E-1
2.760031250E-1,4.957000017E-1,-3.799999831E-3,-3.671999872E-1
3.060000000E-1,-5.089999735E-2,4.625999928E-1,-7.195000052E-1
3.260062500E-1,1.694999933E-1,2.520999908E-1,-3.502999842E-1
3.559984380E-1,3.920000046E-2,-1.592999995E-1,-1.968999952E-1
3.760015630E-1,-2.795000076E-1,6.608999968E-1,3.594000041E-1
4.060000000E-1,6.736999750E-1,3.164999783E-1,-1.917599916E0
4.260000000E-1,1.795499921E0,9.499999881E-2,-1.422799945E0
4.460000000E-1,2.019999921E-2,-9.799999744E-2,9.479999542E-2
4.660000000E-1,-2.192299843E0,1.135299921E0,8.813999891E-1
4.860000000E-1,-9.369999915E-2,5.829999968E-2,3.191999793E-1
5.060000000E-1,7.488999963E-1,5.697999597E-1,8.619999886E-1
5.360000000E-1,-2.740000002E-2,3.523099899E0,7.028999925E-1
5.560000000E-1,1.019099951E0,2.869599819E0,2.303999960E-1
5.760000000E-1,1.862399936E0,1.978500009E0,-1.493399978E0
5.960000000E-1,2.042399883E0,3.676999807E-1,4.719999805E-2
6.160000000E-1,1.199599981E0,-3.994999826E-1,4.966000021E-1
6.360000000E-1,7.279999554E-2,-2.072499990E0,-2.316900015E0
6.560000000E-1,1.605700016E0,-1.853699923E0,1.808699965E0
6.860000000E-1,1.192700028E0,-1.063099980E0,1.334699988E0
7.160046880E-1,-8.163999915E-1,-5.511999726E-1,1.229099989E0
7.460000000E-1,-2.309700012E0,-1.393800020E0,-6.659999490E-2
7.660015630E-1,-2.009399891E0,-1.403199911E0,-4.386999905E-1
7.960015630E-1,-1.028499961E0,-8.685999513E-1,-3.002699852E0
8.160031250E-1,-5.475999713E-1,-8.395999670E-1,-8.795199394E0
8.460000000E-1,7.759999484E-2,9.382999539E-1,-3.189399958E0
8.660078130E-1,3.095999956E-1,-6.199999712E-3,-1.834999919E-1
8.960000000E-1,-6.061999798E-1,1.771999896E-1,6.969999522E-2
9.160000000E-1,-3.920000046E-2,2.630999982E-1,7.069999576E-1
9.360000000E-1,1.397999972E-1,-1.013999954E-1,7.156999707E-1
9.560078130E-1,-4.636999965E-1,1.603000015E-1,2.793999910E-1
9.860000000E-1,3.287999928E-1,1.547999978E-1,-9.685999751E-1
1.006006250E0,8.683999777E-1,4.710000008E-2,-1.025300026E0
1.036000000E0,3.860999942E-1,2.626000047E-1,-1.054199934E0
1.056003125E0,-1.943999976E-1,2.757000029E-1,-9.287999868E-1
1.086000000E0,1.292199969E0,-1.277400017E0,-1.886899948E0
1.106007813E0,3.061999977E-1,-1.837999970E-1,-1.748299956E0
1.136000000E0,-3.935999870E-1,5.248999596E-1,-1.495199919E0
1.156007813E0,-1.320699930E0,8.614999652E-1,-6.301999688E-1
1.186000000E0,-2.640300035E0,1.770599961E0,-8.495999575E-1
1.206001563E0,-7.073000073E-1,1.209900022E0,-1.205600023E0
1.236000000E0,2.243399858E0,1.381799936E0,-1.617599964E0
1.256004688E0,2.485800028E0,1.973099947E0,-2.547299862E0
1.285998438E0,1.973599911E0,2.480399847E0,-9.061999917E-1
