"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.486250000E-3,-4.619013965E-1,-1.776919663E-1,4.068886042E-1
2.548000000E-2,-6.989520192E-1,-5.642300248E-1,2.459867001E-1
4.548156300E-2,-1.080934763E0,-8.731881976E-1,-3.808308393E-2
6.748000000E-2,-1.301806211E0,-9.931446910E-1,-1.721941829E-1
8.748000000E-2,-1.223685265E0,-7.821344137E-1,-2.310816012E-2
1.074800000E-1,-9.498256445E-1,-2.206445187E-1,1.540951133E-1
1.274862500E-1,-4.557752907E-1,2.518684566E-1,1.210385859E-1
1.494815630E-1,-2.018124163E-1,1.469916254E-1,-1.902408898E-3
1.694862500E-1,-2.315702885E-1,-2.033483088E-1,-4.159119725E-2
1.914800000E-1,-3.648610711E-1,-7.728143334E-1,4.010766745E-2
2.114800000E-1,-4.088957310E-1,-9.503317475E-1,1.474803239E-1
2.314800000E-1,-3.258005977E-1,-7.685557604E-1,1.758419275E-1
2.514878130E-1,-1.652652323E-1,-4.870515764E-1,8.370599151E-2
2.734800000E-1,-8.236208558E-2,-1.146506816E-1,-8.009316027E-2
2.934862500E-1,-1.128878966E-1,-5.321509019E-2,-1.500110477E-1
3.154800000E-1,-1.588598639E-1,-5.227784514E-1,-1.741664112E-1
3.354862500E-1,-4.537856148E-4,-9.876294732E-1,-2.460914254E-1
3.574784380E-1,1.892809570E-1,-1.012971640E0,-4.066442549E-1
3.774815630E-1,2.337170392E-1,-1.128442645E0,-6.951297522E-1
3.994800000E-1,-2.083923109E-2,-6.245311499E-1,-1.083587646E0
4.194800000E-1,-6.648657322E-1,4.721290171E-1,-1.116138101E0
4.394800000E-1,-1.761194229E0,7.314500213E-1,-7.389374971E-1
4.594846880E-1,-2.669568300E0,5.647361875E-1,-4.850968122E-1
4.814800000E-1,-3.430479527E0,2.920284867E-1,-1.208989546E-1
5.014846880E-1,-3.978844643E0,-5.504593849E-1,2.109928578E-1
5.234800000E-1,-3.769841433E0,-4.759338200E-1,7.867944241E-1
5.434893750E-1,-2.957058907E0,8.012282848E-1,9.858143330E-1
5.654784380E-1,-2.143630743E0,6.894050241E-1,9.799849391E-1
5.854784380E-1,-1.295261145E0,2.685014606E-1,9.526879787E-1
6.054800000E-1,-5.984908342E-1,-6.278298497E-1,8.261516094E-1
6.254893750E-1,-1.062905509E-2,-1.499063253E0,6.857224107E-1
6.474800000E-1,8.261516094E-1,-7.206464410E-1,5.584878922E-1
6.674846880E-1,1.856524229E0,-5.553463101E-1,8.508480340E-2
6.894815630E-1,2.936621189E0,-8.340055943E-1,-4.596149921E-1
7.094878130E-1,3.747221947E0,-2.184506416E0,-7.918209434E-1
7.314800000E-1,4.355294704E0,-3.457724094E0,-9.114109278E-1
7.514800000E-1,4.639521599E0,-4.164809227E0,-9.705426693E-1
7.734784380E-1,4.887550354E0,-4.218094349E0,-8.430463672E-1
7.934800000E-1,4.594422340E0,-3.825726748E0,-4.946961105E-1
8.134800000E-1,2.063014030E0,-1.799905658E0,2.121971250E-1
8.334862500E-1,2.627593279E-1,6.150365472E-1,4.175001979E-1
8.554784380E-1,-8.813214302E-1,1.150817752E0,4.863010943E-1
8.754800000E-1,-1.128844023E0,5.276305079E-1,2.780658603E-1
8.974800000E-1,-8.299040794E-1,1.380555481E-1,2.846457362E-1
9.174800000E-1,-3.622954488E-1,-9.864600748E-2,3.311064243E-1
9.374800000E-1,2.289872058E-2,-3.123441339E-1,2.313608378E-1
9.574878130E-1,2.732487321E-1,-7.165972590E-1,1.973269284E-1
9.794815630E-1,3.747396469E-1,-6.065542698E-1,4.405909181E-1
9.994862500E-1,2.349911332E-1,-2.349562198E-1,6.154903769E-1
1.021480000E0,-5.860815570E-2,6.661921740E-2,5.750859976E-1
1.041487813E0,-1.745678335E-1,2.498089820E-1,6.136752367E-1
1.063480000E0,-1.158025935E-1,2.232974172E-1,7.785913944E-1
1.083480000E0,-2.935818434E-1,3.725405335E-1,6.292610168E-1
1.103480000E0,-5.934293866E-1,7.581535578E-1,6.023131013E-1
1.123480000E0,-7.975456715E-1,9.848194718E-1,7.703185081E-1
1.145480000E0,-8.553509712E-1,9.644165635E-1,9.547998309E-1
1.165486250E0,-8.166919351E-1,8.611629009E-1,9.064367414E-1
