"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211672800E1,1.189490010E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
1.179375000E-2,3.211672800E1,1.189490010E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
4.837130210E-1,3.211672800E1,1.189490010E2,1.280748361E0,7.613600492E-1,2.662106934E2,2.500000000E1,0.000000000E0
9.354723950E-1,3.211699405E1,1.189491720E2,3.683047337E1,3.150201738E-1,1.445244446E2,2.000000000E1,2.000000000E1
1.631004166E0,3.211695177E1,1.189492204E2,3.988798864E1,9.181392193E-2,1.695234871E1,2.000000000E1,2.000000000E1
2.632826562E0,3.211690615E1,1.189492689E2,4.981006919E1,5.855767727E-1,6.400099182E1,2.000000000E1,2.000000000E1
3.639372916E0,3.211673063E1,1.189492463E2,5.049418970E1,5.341969132E-1,3.151469231E1,2.000000000E1,2.000000000E1
4.639983853E0,3.211679281E1,1.189492533E2,3.731352444E1,1.857905507E0,3.151469231E1,2.000000000E1,2.000000000E1
5.642765624E0,3.211681393E1,1.189492570E2,3.527984538E1,8.842757344E-1,3.619671631E1,1.784783936E1,1.784783936E1
6.674282811E0,3.211682965E1,1.189492408E2,2.993351896E1,6.357028484E-1,4.642085266E1,4.093590260E0,4.093590260E0
7.649451561E0,3.211682496E1,1.189492444E2,2.822463558E1,9.617006183E-1,8.565991211E1,5.993868828E0,5.993868828E0
8.636555728E0,3.211682586E1,1.189492427E2,2.747963446E1,1.003331184E0,1.136680450E2,8.116546631E0,8.116546631E0
9.643437498E0,3.211682368E1,1.189492339E2,2.746899751E1,9.550479054E-1,1.314041290E2,8.949882507E0,8.949882507E0
1.064384896E1,3.211682285E1,1.189492177E2,2.542391075E1,1.287255406E0,1.512843018E2,9.559762955E0,9.559762955E0
1.164309427E1,3.211681280E1,1.189492054E2,2.353864190E1,1.590402126E0,1.870262909E2,1.237042809E1,1.237042809E1
1.264944635E1,3.211680511E1,1.189491891E2,2.268404519E1,1.324198484E0,2.000550537E2,1.254880333E1,1.254880333E1
1.264944635E1,3.211680511E1,1.189491891E2,2.268404519E1,1.324198484E0,2.000550537E2,1.254880333E1,1.254880333E1
1.316779219E1,3.211674337E1,1.189491441E2,1.970219244E1,1.044571877E0,1.888154449E2,4.699999809E0,4.699999809E0
1.417197291E1,3.211673294E1,1.189491445E2,1.914446685E1,8.997618556E-1,1.869093628E2,4.699999809E0,4.699999809E0
1.517687656E1,3.211671973E1,1.189491460E2,1.824795033E1,9.845404625E-1,1.852336426E2,4.699999809E0,4.699999809E0
1.617440937E1,3.211670846E1,1.189491456E2,1.763968135E1,1.040617943E0,1.836134186E2,4.699999809E0,4.699999809E0
1.717148802E1,3.211669648E1,1.189491427E2,1.740847172E1,1.097165585E0,1.844757690E2,4.699999809E0,4.699999809E0
1.816371979E1,3.211668623E1,1.189491423E2,1.718886084E1,1.136637688E0,1.864868774E2,4.699999809E0,4.699999809E0
1.917548229E1,3.211667451E1,1.189491421E2,1.708444241E1,1.169091940E0,1.858321686E2,4.699999809E0,4.699999809E0
2.017150677E1,3.211665874E1,1.189491470E2,1.684394678E1,1.190501451E0,1.753798981E2,4.699999809E0,4.699999809E0
2.117091198E1,3.211664671E1,1.189491518E2,1.659603706E1,1.211591840E0,1.694978790E2,4.699999809E0,4.699999809E0
2.217375885E1,3.211663659E1,1.189491583E2,1.651097002E1,1.230126143E0,1.664156342E2,4.699999809E0,4.699999809E0
2.316541458E1,3.211662174E1,1.189491649E2,1.636366835E1,1.251668334E0,1.623124847E2,4.699999809E0,4.699999809E0
2.416655989E1,3.211659571E1,1.189491790E2,1.475456617E1,1.269876122E0,1.625735168E2,4.699999809E0,4.699999809E0
2.517083906E1,3.211661164E1,1.189492322E2,1.558368409E1,1.274636507E0,1.559808197E2,4.699999809E0,4.699999809E0
2.617292864E1,3.211659678E1,1.189492361E2,1.574119049E1,1.284864664E0,1.646419983E2,4.699999809E0,4.699999809E0
2.717275260E1,3.211658141E1,1.189492490E2,1.640324205E1,1.242602587E0,1.552126617E2,4.699999809E0,4.699999809E0
2.816407239E1,3.211656919E1,1.189492498E2,1.656989420E1,1.150865793E0,1.533473206E2,4.956213951E0,4.956213951E0
2.916678645E1,3.211655713E1,1.189492513E2,1.669324990E1,1.131897092E0,1.608368073E2,4.661557674E0,4.661557674E0
3.017546145E1,3.211654700E1,1.189492575E2,1.676098473E1,1.114089489E0,1.577374420E2,4.713972092E0,4.713972092E0
3.117340989E1,3.211653849E1,1.189492619E2,1.678154498E1,1.042203784E0,1.525451202E2,4.840572357E0,4.840572357E0
3.217847239E1,3.211652705E1,1.189492674E2,1.670017030E1,1.049531579E0,1.648085175E2,4.699999809E0,4.699999809E0
3.317343020E1,3.211651463E1,1.189492631E2,1.678173994E1,1.112393975E0,1.711905365E2,4.699999809E0,4.699999809E0
3.417407916E1,3.211650388E1,1.189492657E2,1.655642723E1,1.123491764E0,1.682400208E2,4.699999809E0,4.699999809E0
3.517505260E1,3.211649100E1,1.189492685E2,1.610978989E1,1.152183890E0,1.675319061E2,4.699999809E0,4.699999809E0
3.617024114E1,3.211647830E1,1.189492751E2,1.594574232E1,1.201160073E0,1.718535461E2,4.699999809E0,4.699999809E0
3.716704426E1,3.211646664E1,1.189492754E2,1.586703712E1,1.147927523E0,1.821907196E2,4.699999809E0,4.699999809E0
3.817131770E1,3.211645570E1,1.189492788E2,1.603365494E1,1.080027461E0,1.700204315E2,4.699999809E0,4.699999809E0
3.918166302E1,3.211644254E1,1.189492825E2,1.591610286E1,9.518344402E-1,1.719157562E2,4.699999809E0,4.699999809E0
4.017108802E1,3.211643159E1,1.189492866E2,1.588254539E1,7.590494156E-1,1.331431732E2,4.699999809E0,4.699999809E0
4.117892031E1,3.211642487E1,1.189492907E2,1.600785729E1,8.903592229E-1,1.678403168E2,4.699999809E0,4.699999809E0
4.217380051E1,3.211641368E1,1.189492971E2,1.607594288E1,1.023330450E0,1.756803894E2,4.699999809E0,4.699999809E0
4.317591822E1,3.211640283E1,1.189493011E2,1.608656190E1,1.109662294E0,1.677998047E2,4.699999809E0,4.699999809E0
4.416600729E1,3.211639180E1,1.189493044E2,1.619883339E1,1.173561811E0,1.666341705E2,4.699999809E0,4.699999809E0
4.516875104E1,3.211638156E1,1.189493057E2,1.629546356E1,1.151536107E0,1.882198029E2,4.699999809E0,4.699999809E0
4.617019635E1,3.211637014E1,1.189493028E2,1.635417616E1,1.192234039E0,2.092021179E2,4.846215725E0,4.846215725E0
4.717186249E1,3.211636045E1,1.189492999E2,1.637823860E1,1.155811191E0,1.820109711E2,4.822663307E0,4.822663307E0
4.817450051E1,3.211635046E1,1.189492975E2,1.625698771E1,1.160029888E0,1.582453003E2,4.861855507E0,4.861855507E0
4.917862187E1,3.211634044E1,1.189492992E2,1.610527235E1,1.197700620E0,1.650091248E2,4.699999809E0,4.699999809E0
5.017048697E1,3.211633025E1,1.189493020E2,1.590278238E1,1.200385571E0,1.583787079E2,4.699999809E0,4.699999809E0
5.117023072E1,3.211631900E1,1.189493049E2,1.575564374E1,1.220919132E0,1.535901489E2,4.699999809E0,4.699999809E0
5.216826353E1,3.211630889E1,1.189493100E2,1.557682410E1,1.208258152E0,1.581247406E2,4.699999809E0,4.699999809E0
5.316131874E1,3.211629881E1,1.189493151E2,1.538665284E1,1.199650049E0,1.591275482E2,4.699999809E0,4.699999809E0
5.416246093E1,3.211628652E1,1.189493235E2,1.507473670E1,1.213647485E0,1.589390259E2,4.699999809E0,4.699999809E0
5.517441718E1,3.211627077E1,1.189493433E2,1.474711043E1,1.238967299E0,1.561937103E2,4.920659065E0,4.920659065E0
5.616683801E1,3.211626001E1,1.189493509E2,1.495321794E1,1.219321370E0,1.565530548E2,4.699999809E0,4.699999809E0
5.716303489E1,3.211625014E1,1.189493566E2,1.520477247E1,1.220667005E0,1.572048187E2,4.951763153E0,4.951763153E0
5.817028489E1,3.211624038E1,1.189493625E2,1.535366475E1,1.236713529E0,1.612341156E2,4.881053925E0,4.881053925E0
5.916473905E1,3.211622991E1,1.189493689E2,1.494166120E1,1.153226614E0,1.622256012E2,4.667799950E0,4.667799950E0
6.016766301E1,3.211622098E1,1.189493958E2,1.533112112E1,1.146424055E0,1.649139709E2,4.366854668E0,4.366854668E0
6.117050207E1,3.211621436E1,1.189494050E2,1.539606745E1,1.068752766E0,1.559902496E2,4.164831638E0,4.164831638E0
6.216877968E1,3.211619875E1,1.189494190E2,1.578520379E1,1.187515855E0,1.539664917E2,4.085625648E0,4.085625648E0
6.316886145E1,3.211619031E1,1.189494308E2,1.645269135E1,1.236463070E0,1.531377106E2,4.163471699E0,4.163471699E0
6.417387655E1,3.211617960E1,1.189494378E2,1.711551170E1,1.214640260E0,1.565625916E2,4.198299408E0,4.198299408E0
6.517042291E1,3.211616718E1,1.189494454E2,1.771354588E1,9.876140356E-1,1.583856506E2,4.265825748E0,4.265825748E0
6.617230103E1,3.211615393E1,1.189494517E2,1.801768667E1,9.410132170E-1,1.604512024E2,4.219725609E0,4.219725609E0
6.717109374E1,3.211614201E1,1.189494542E2,1.833317768E1,1.132063031E0,1.853882294E2,4.222305775E0,4.222305775E0
6.817060520E1,3.211613095E1,1.189494539E2,1.860472718E1,1.235180259E0,1.800943909E2,3.911891937E0,3.911891937E0
6.916854999E1,3.211612760E1,1.189494486E2,1.841224234E1,1.272552371E0,1.752635345E2,3.567651033E0,3.567651033E0
7.016893228E1,3.211612118E1,1.189494459E2,1.790752134E1,1.325954318E0,1.707762909E2,3.366519451E0,3.366519451E0
7.118126718E1,3.211611072E1,1.189494475E2,1.785621092E1,1.364739060E0,1.607601776E2,3.410973310E0,3.410973310E0
7.217085103E1,3.211609840E1,1.189494473E2,1.759547419E1,1.393683553E0,1.558637543E2,3.677731991E0,3.677731991E0
7.316837707E1,3.211608740E1,1.189494472E2,1.765262915E1,1.403682828E0,1.516877747E2,4.035737514E0,4.035737514E0
7.417288124E1,3.211607629E1,1.189494468E2,1.730811823E1,1.402707458E0,1.474669037E2,4.468068600E0,4.468068600E0
7.517290988E1,3.211606408E1,1.189494467E2,1.682058422E1,1.399644256E0,1.156301727E2,4.927751064E0,4.927751064E0
7.617283124E1,3.211605946E1,1.189494448E2,1.676038570E1,1.384154320E0,1.192666626E2,4.699999809E0,4.699999809E0
7.716373541E1,3.211604713E1,1.189494423E2,1.654423880E1,1.256889462E0,1.367727356E2,4.699999809E0,4.699999809E0
