"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.188000000E-2,-2.312500000E1,-4.375000000E-1,-4.656250000E1
3.188000000E-2,-2.331250000E1,-6.250000000E-2,-4.631250000E1
5.188000000E-2,-2.393750000E1,6.250000000E-1,-4.600000000E1
7.188000000E-2,-2.462500000E1,1.500000000E0,-4.543750000E1
9.188000000E-2,-2.493750000E1,2.312500000E0,-4.468750000E1
1.118800000E-1,-2.537500000E1,3.250000000E0,-4.443750000E1
1.318862500E-1,-2.506250000E1,3.750000000E0,-4.462500000E1
1.618800000E-1,-2.481250000E1,3.937500000E0,-4.500000000E1
1.818800000E-1,-2.525000000E1,4.375000000E0,-4.468750000E1
2.018800000E-1,-2.593750000E1,4.687500000E0,-4.387500000E1
2.218800000E-1,-2.662500000E1,5.500000000E0,-4.293750000E1
2.418800000E-1,-2.700000000E1,5.750000000E0,-4.212500000E1
2.618800000E-1,-2.756250000E1,6.062500000E0,-4.175000000E1
2.818831250E-1,-2.756250000E1,5.937500000E0,-4.162500000E1
3.118800000E-1,-2.756250000E1,5.625000000E0,-4.168750000E1
3.318862500E-1,-2.806250000E1,5.500000000E0,-4.131250000E1
3.618784380E-1,-2.900000000E1,4.937500000E0,-4.031250000E1
3.818815630E-1,-3.037500000E1,4.375000000E0,-3.956250000E1
4.118800000E-1,-3.156250000E1,3.937500000E0,-3.893750000E1
4.318800000E-1,-3.131250000E1,4.187500000E0,-3.937500000E1
4.518800000E-1,-3.068750000E1,5.000000000E0,-3.962500000E1
4.718800000E-1,-3.031250000E1,6.750000000E0,-3.943750000E1
4.918800000E-1,-3.006250000E1,9.187500000E0,-3.931250000E1
5.118800000E-1,-3.025000000E1,1.168750000E1,-3.862500000E1
5.418800000E-1,-3.000000000E1,1.618750000E1,-3.781250000E1
5.618800000E-1,-2.900000000E1,1.881250000E1,-3.831250000E1
5.818800000E-1,-2.818750000E1,2.056250000E1,-3.812500000E1
6.018800000E-1,-2.793750000E1,2.193750000E1,-3.793750000E1
6.218800000E-1,-2.812500000E1,2.287500000E1,-3.725000000E1
6.418800000E-1,-2.856250000E1,2.325000000E1,-3.637500000E1
6.618800000E-1,-2.862500000E1,2.300000000E1,-3.662500000E1
6.918800000E-1,-2.925000000E1,2.043750000E1,-3.706250000E1
7.218846880E-1,-3.175000000E1,1.575000000E1,-3.643750000E1
7.518800000E-1,-3.587500000E1,1.068750000E1,-3.393750000E1
7.718815630E-1,-3.843750000E1,7.062500000E0,-3.150000000E1
8.018815630E-1,-4.156250000E1,2.500000000E0,-2.743750000E1
8.218831250E-1,-4.256250000E1,1.625000000E0,-2.550000000E1
8.518800000E-1,-4.225000000E1,1.937500000E0,-2.562500000E1
8.718878130E-1,-4.162500000E1,2.875000000E0,-2.587500000E1
9.018800000E-1,-4.162500000E1,3.687500000E0,-2.568750000E1
9.218800000E-1,-4.175000000E1,4.437500000E0,-2.562500000E1
9.418800000E-1,-4.162500000E1,4.625000000E0,-2.506250000E1
9.618878130E-1,-4.193750000E1,5.062500000E0,-2.475000000E1
9.918800000E-1,-4.218750000E1,5.437500000E0,-2.425000000E1
1.011886250E0,-4.225000000E1,5.750000000E0,-2.393750000E1
1.041880000E0,-4.193750000E1,6.812500000E0,-2.481250000E1
1.061883125E0,-4.218750000E1,7.125000000E0,-2.500000000E1
1.091880000E0,-4.193750000E1,7.937500000E0,-2.568750000E1
1.111887813E0,-4.175000000E1,8.562500000E0,-2.662500000E1
1.141880000E0,-4.131250000E1,1.018750000E1,-2.743750000E1
1.161887813E0,-4.043750000E1,1.181250000E1,-2.781250000E1
1.191880000E0,-3.918750000E1,1.362500000E1,-2.862500000E1
1.211881563E0,-3.825000000E1,1.500000000E1,-2.875000000E1
1.241880000E0,-3.662500000E1,1.750000000E1,-2.925000000E1
1.261884688E0,-3.568750000E1,1.850000000E1,-2.956250000E1
1.291878438E0,-3.393750000E1,2.031250000E1,-2.900000000E1
1.311883125E0,-3.293750000E1,2.150000000E1,-2.793750000E1
1.341880000E0,-3.050000000E1,2.156250000E1,-2.531250000E1
1.361889375E0,-2.825000000E1,1.950000000E1,-2.456250000E1
1.391878438E0,-2.675000000E1,1.612500000E1,-2.712500000E1
1.411878438E0,-2.718750000E1,1.468750000E1,-2.900000000E1
1.431878438E0,-2.868750000E1,1.481250000E1,-3.143750000E1
1.451881563E0,-3.087500000E1,1.681250000E1,-3.256250000E1
1.481878438E0,-3.293750000E1,1.906250000E1,-3.193750000E1
1.501883125E0,-3.312500000E1,1.956250000E1,-3.168750000E1
1.531880000E0,-3.325000000E1,1.887500000E1,-3.150000000E1
1.561884688E0,-3.250000000E1,1.831250000E1,-3.193750000E1
1.591880000E0,-3.225000000E1,1.843750000E1,-3.212500000E1
1.621878438E0,-3.281250000E1,1.787500000E1,-3.231250000E1
1.641880000E0,-3.293750000E1,1.712500000E1,-3.262500000E1
1.661880000E0,-3.325000000E1,1.618750000E1,-3.337500000E1
1.691878438E0,-3.287500000E1,1.568750000E1,-3.518750000E1
1.711880000E0,-3.237500000E1,1.487500000E1,-3.637500000E1
1.731880000E0,-3.218750000E1,1.462500000E1,-3.743750000E1
1.751887813E0,-3.200000000E1,1.406250000E1,-3.887500000E1
1.781880000E0,-3.293750000E1,1.250000000E1,-4.075000000E1
1.801886250E0,-3.375000000E1,1.143750000E1,-4.287500000E1
1.831880000E0,-3.450000000E1,8.625000000E0,-4.712500000E1
