"Time (s)","Pressure (hPa)"
8.188937500E-2,1.015730469E3
1.618800000E-1,1.015732422E3
2.418800000E-1,1.015729492E3
3.218846880E-1,1.015714844E3
4.018800000E-1,1.015718262E3
4.818800000E-1,1.015745117E3
5.618800000E-1,1.015737793E3
6.418800000E-1,1.015708496E3
7.218846880E-1,1.015711426E3
8.018815630E-1,1.015719727E3
8.818800000E-1,1.015698242E3
9.618878130E-1,1.015711426E3
1.041880000E0,1.015708984E3
1.121880000E0,1.015709961E3
1.201880000E0,1.015719727E3
1.281880000E0,1.015720703E3
1.361889375E0,1.015734375E3
1.441880000E0,1.015732422E3
1.521878438E0,1.015734375E3
1.601884688E0,1.015722168E3
1.681878438E0,1.015719238E3
1.761878438E0,1.015710449E3
1.841880000E0,1.015720703E3
1.921880000E0,1.015727051E3
2.001887813E0,1.015734375E3
2.081880000E0,1.015736816E3
2.161880000E0,1.015732422E3
2.241886250E0,1.015736816E3
2.321880000E0,1.015738770E3
2.401880000E0,1.015734863E3
2.481883125E0,1.015736328E3
2.561880000E0,1.015731445E3
2.641878438E0,1.015740234E3
2.721880000E0,1.015750488E3
2.801881563E0,1.015740234E3
2.881878438E0,1.015738281E3
2.961880000E0,1.015726562E3
3.041878438E0,1.015744629E3
3.121878438E0,1.015766602E3
3.201880000E0,1.015759766E3
3.281880000E0,1.015767090E3
3.361889375E0,1.015749023E3
3.441880000E0,1.015738770E3
3.521880000E0,1.015741211E3
3.601881563E0,1.015761719E3
3.681880000E0,1.015775879E3
3.761886250E0,1.015779297E3
3.841878438E0,1.015762695E3
3.921880000E0,1.015755371E3
4.001880000E0,1.015749512E3
4.081880000E0,1.015764160E3
4.161880000E0,1.015779785E3
4.241880000E0,1.015775879E3
4.321881563E0,1.015798340E3
4.401883125E0,1.015788574E3
4.481878438E0,1.015785645E3
4.561878438E0,1.015793945E3
4.641883125E0,1.015796875E3
4.721880000E0,1.015814453E3
4.801881563E0,1.015805176E3
4.881889375E0,1.015805176E3
4.961880000E0,1.015789551E3
5.041880000E0,1.015789551E3
5.121880000E0,1.015804688E3
5.201880000E0,1.015833496E3
5.281884688E0,1.015834473E3
5.361880000E0,1.015826172E3
5.441880000E0,1.015818848E3
5.521884688E0,1.015803711E3
5.601880000E0,1.015801270E3
5.681880000E0,1.015814941E3
5.761886250E0,1.015830078E3
5.841878438E0,1.015816406E3
5.921878438E0,1.015806152E3
6.001880000E0,1.015811035E3
6.081880000E0,1.015804688E3
6.161880000E0,1.015787109E3
6.241880000E0,1.015777832E3
6.321878438E0,1.015807129E3
6.401880000E0,1.015803223E3
6.481878438E0,1.015798340E3
6.561878438E0,1.015782715E3
6.641886250E0,1.015789062E3
6.721880000E0,1.015810059E3
6.801880000E0,1.015819824E3
6.881880000E0,1.015799316E3
6.961878438E0,1.015807129E3
7.041878438E0,1.015794922E3
7.121880000E0,1.015797852E3
7.201880000E0,1.015800293E3
7.281880000E0,1.015815918E3
7.361880000E0,1.015803711E3
7.441878438E0,1.015778809E3
7.521884688E0,1.015786133E3
7.601881563E0,1.015782715E3
7.681878438E0,1.015774902E3
7.761878438E0,1.015770020E3
7.841878438E0,1.015768555E3
7.921884688E0,1.015768066E3
8.001880000E0,1.015764648E3
8.081878438E0,1.015760742E3
8.161883125E0,1.015762207E3
8.241880000E0,1.015763184E3
8.321878438E0,1.015769531E3
8.401880000E0,1.015770508E3
8.481878438E0,1.015799316E3
8.561878438E0,1.015813965E3
8.641880000E0,1.015800781E3
8.721880000E0,1.015800781E3
8.801881563E0,1.015777832E3
8.881880000E0,1.015748535E3
8.961880000E0,1.015743652E3
9.041878438E0,1.015742676E3
9.121878438E0,1.015727051E3
9.201880000E0,1.015725098E3
9.281878438E0,1.015726074E3
9.361878438E0,1.015707520E3
9.441880000E0,1.015720215E3
9.521880000E0,1.015739258E3
9.601880000E0,1.015735840E3
9.681884688E0,1.015738281E3
9.761878438E0,1.015750488E3
9.841878438E0,1.015750488E3
9.921878438E0,1.015768066E3
1.000188000E1,1.015789062E3
1.008187844E1,1.015817871E3
1.016188000E1,1.015812988E3
1.024188000E1,1.015787109E3
1.032187844E1,1.015782715E3
1.040188000E1,1.015753418E3
1.048187844E1,1.015724609E3
1.056188625E1,1.015711914E3
1.064187844E1,1.015711914E3
1.072187844E1,1.015729492E3
1.080188156E1,1.015737793E3
1.088188000E1,1.015755371E3
1.096187844E1,1.015744629E3
1.104187844E1,1.015753418E3
1.112187844E1,1.015750977E3
1.120188625E1,1.015722168E3
1.128187844E1,1.015740723E3
1.136188000E1,1.015752441E3
1.144188625E1,1.015741211E3
1.152188000E1,1.015755859E3
1.160188000E1,1.015784668E3
1.168188156E1,1.015796387E3
1.176187844E1,1.015817871E3
1.184187844E1,1.015813477E3
1.192187844E1,1.015828125E3
1.200188000E1,1.015830078E3
1.208187844E1,1.015820801E3
1.216188000E1,1.015802734E3
1.224188000E1,1.015812988E3
1.232188469E1,1.015817383E3
1.240188000E1,1.015822754E3
1.248187844E1,1.015809082E3
1.256189250E1,1.015791016E3
1.264187844E1,1.015808105E3
1.272188000E1,1.015836914E3
1.280188000E1,1.015865723E3
1.288188000E1,1.015865723E3
1.296188000E1,1.015895020E3
1.304188625E1,1.015909180E3
1.320588625E1,1.015801270E3
1.328587688E1,1.015802734E3
1.336587688E1,1.015822754E3
1.344588156E1,1.015807617E3
1.352587844E1,1.015789062E3
1.360587844E1,1.015796875E3
1.368587688E1,1.015813477E3
1.376587688E1,1.015819824E3
1.384587844E1,1.015791016E3
1.392587688E1,1.015779297E3
1.400587688E1,1.015793945E3
1.408588469E1,1.015798828E3
1.416587844E1,1.015823730E3
1.424587844E1,1.015823242E3
1.432588312E1,1.015800781E3
1.440587688E1,1.015808105E3
1.448587688E1,1.015801758E3
1.456587688E1,1.015802246E3
1.464587844E1,1.015796387E3
1.472587688E1,1.015809082E3
1.480587688E1,1.015822266E3
1.488587844E1,1.015814453E3
1.496588313E1,1.015802246E3
1.504587688E1,1.015789062E3
1.512587688E1,1.015786621E3
1.520587688E1,1.015815430E3
1.528587844E1,1.015833496E3
1.536587688E1,1.015826660E3
1.544587688E1,1.015809082E3
1.552587844E1,1.015801758E3
1.560588156E1,1.015787598E3
1.568587688E1,1.015800781E3
1.576587688E1,1.015808594E3
1.584588156E1,1.015811523E3
1.592587688E1,1.015811035E3
1.600587688E1,1.015790527E3
1.608587844E1,1.015795410E3
1.616587844E1,1.015811523E3
1.624587844E1,1.015816406E3
1.632587844E1,1.015812988E3
1.640587688E1,1.015813965E3
1.648588312E1,1.015796875E3
